Steps,Policy/Entropy,Environment/Episode Length,Self-play/ELO,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
2640000,2.0520792,50.09183673469388,1670.8680682141478,-0.09965247,-0.21556977562758387,-0.21556977562758387,1.0
2650000,2.0376241,50.97905759162304,1675.1339177474433,-0.13432556,-0.19286560481755521,-0.19286560481755521,1.0
2660000,2.0519373,52.6096256684492,1678.2150496750494,-0.14329796,-0.16622289074933466,-0.16622289074933466,1.0
2670000,2.0028799,49.87623762376238,1681.662808615816,-0.058579307,-0.12152400509041933,-0.12152400509041933,1.0
2680000,1.9447966,59.7125,1683.961128320891,-0.09681346,-0.2610207903459205,-0.2610207903459205,1.0
2690000,1.9146221,49.64646464646464,1683.961128320891,-0.012761316,0.07641244837732027,0.07641244837732027,1.0
2700000,1.9123167,54.15675675675676,1683.961128320891,0.046345223,0.20368469695787172,0.20368469695787172,1.0
2710000,1.8844317,52.02173913043478,1683.961128320891,-0.032521542,-0.06642216735559961,-0.06642216735559961,1.0
2720000,1.9281193,59.97560975609756,1685.6178585247192,0.010773219,0.15030485427961116,0.15030485427961116,1.0
2730000,1.914806,61.5875,1701.342010016479,0.039678004,0.18955626264214515,0.18955626264214515,1.0
2740000,1.951139,56.40229885057471,1717.4103024496922,0.048940104,0.15517049753802947,0.15517049753802947,1.0
2750000,1.9553921,57.28901734104046,1721.6127147303687,0.061121807,0.14903852050704075,0.14903852050704075,1.0
2760000,1.9186027,61.860759493670884,1728.11734767866,0.036210075,0.09378472272353837,0.09378472272353837,1.0
2770000,1.8877964,58.535714285714285,1720.6824702663505,0.07335709,0.0649703416598619,0.0649703416598619,1.0
2780000,1.8817676,54.40331491712707,1720.0878489908218,0.08265726,0.11103152533372243,0.11103152533372243,1.0
2790000,1.8817958,50.29381443298969,1720.0878489908214,0.07864346,0.1469162234893212,0.1469162234893212,1.0
2800000,1.8733267,52.27272727272727,1720.0878489908214,0.11031554,0.18634223842365857,0.18634223842365857,1.0
2810000,1.9126151,54.81111111111111,1720.0878489908216,0.12876716,0.2633907159169515,0.2633907159169515,1.0
2820000,1.8541478,42.75877192982456,1720.0878489908214,0.044076737,-0.06188447747314185,-0.06188447747314185,1.0
2830000,1.8605494,55.4180790960452,1720.0878489908216,-0.07891083,-0.28632020411518333,-0.28632020411518333,1.0
2840000,1.8340614,54.26519337016575,1720.0878489908218,-0.11626701,-0.17584447496467168,-0.17584447496467168,1.0
2850000,1.8915901,60.666666666666664,1720.0878489908214,-0.1266076,-0.1977506532259514,-0.1977506532259514,1.0
2860000,1.869427,54.81005586592179,1720.0878489908214,-0.17444062,-0.31544696418932694,-0.31544696418932694,1.0
2870000,1.8391746,52.588235294117645,1720.0878489908214,-0.14334247,-0.22692336564395518,-0.22692336564395518,1.0
2880000,1.8265203,55.220338983050844,1720.0878489908214,-0.11294737,-0.07856932081533281,-0.07856932081533281,1.0
2890000,1.8167546,54.72727272727273,1720.0878489908216,-0.13013153,-0.12910625371304188,-0.12910625371304188,1.0
2900000,1.8291752,46.475247524752476,1720.0878489908216,-0.08714335,-0.054283407575266375,-0.054283407575266375,1.0
2910000,1.8344513,49.30373831775701,1720.0878489908214,-0.07137324,0.019336649434483467,0.019336649434483467,1.0
2920000,1.8719143,44.71782178217822,1722.1443018107998,0.010749929,0.17100462968959365,0.17100462968959365,1.0
2930000,1.8892549,52.2010582010582,1724.0855038699492,-0.0009450461,0.10001406826471028,0.10001406826471028,1.0
2940000,1.9188654,49.02010050251256,1733.205689664115,0.093452245,0.27022775363682505,0.27022775363682505,1.0
2950000,1.9167024,46.166666666666664,1747.1480318282654,0.112793565,0.29406350737526304,0.29406350737526304,1.0
2960000,1.9108906,46.216981132075475,1747.1923035983093,0.13803822,0.15520753247557945,0.15520753247557945,1.0
2970000,1.8575271,44.768181818181816,1749.3572471153393,0.16574523,0.25615008012814955,0.25615008012814955,1.0
2980000,1.8367984,39.700819672131146,1774.466943243879,0.18321243,0.34444124727952674,0.34444124727952674,1.0
2990000,1.8251798,38.078125,1789.4451490701213,0.19817546,0.3108599383079588,0.3108599383079588,1.0
3000000,1.8118851,35.75645756457565,1800.6295011395985,0.28519163,0.4482521465343743,0.4482521465343743,1.0
3010000,1.8095943,34.08041958041958,1819.7308609786432,0.33070272,0.5159638863760274,0.5159638863760274,1.0
3020000,1.7556727,29.861538461538462,1823.086149497018,0.15875742,0.016938294893429604,0.016938294893429604,1.0
3030000,1.7585769,35.701492537313435,1779.338766938635,0.008588696,-0.4829580068588257,-0.4829580068588257,1.0
3040000,1.7859124,43.62162162162162,1762.1699260866492,-0.04318628,-0.336285538470264,-0.336285538470264,1.0
3050000,1.8086375,39.506072874493924,1757.4755144591427,-0.073772624,-0.37398788320873433,-0.37398788320873433,1.0
3060000,1.8129838,37.148288973384034,1757.2550325375746,-0.13162552,-0.353953090230775,-0.353953090230775,1.0
3070000,1.8010865,45.125,1750.8413663551285,-0.13222376,-0.3241096000980448,-0.3241096000980448,1.0
3080000,1.808184,40.148148148148145,1749.9850076290127,-0.16993834,-0.3151550231647099,-0.3151550231647099,1.0
3090000,1.7867017,46.661904761904765,1749.9850076290127,-0.12678933,-0.1418206634975615,-0.1418206634975615,1.0
3100000,1.7677335,44.35294117647059,1749.9850076290127,-0.0989922,-0.12465604733337056,-0.12465604733337056,1.0
3110000,1.7828127,51.109947643979055,1749.9850076290124,-0.04177555,-0.06005210864047209,-0.06005210864047209,1.0
3120000,1.7460922,48.51980198019802,1749.985007629013,-0.020222567,0.05436965528101024,0.05436965528101024,1.0
3130000,1.7594062,52.35263157894737,1749.9850076290122,0.06302625,0.19426805790139254,0.19426805790139254,1.0
3140000,1.7320566,48.255,1749.9850076290127,0.09459128,0.19798010083573375,0.19798010083573375,1.0
3150000,1.744596,52.370370370370374,1749.9850076290124,0.13026491,0.28793648657975374,0.28793648657975374,1.0
3160000,1.7154557,52.284946236559136,1749.9850076290124,0.09724661,0.10932611233444624,0.10932611233444624,1.0
3170000,1.6836475,44.8675799086758,1749.9850076290127,0.18193458,0.2945647288675178,0.2945647288675178,1.0
3180000,1.6808158,45.86854460093897,1749.9850076290127,0.2169572,0.3624366214017913,0.3624366214017913,1.0
3190000,1.6743883,42.723684210526315,1749.9850076290127,0.27778977,0.4871812933369687,0.4871812933369687,1.0
3200000,1.667525,42.12068965517241,1749.985007629013,0.23378605,0.3317767970040121,0.3317767970040121,1.0
3210000,1.6333876,41.07172995780591,1749.9850076290127,0.3050865,0.44270603868025765,0.44270603868025765,1.0
3220000,1.6149709,36.66541353383459,1749.985007629013,0.043645494,-0.17655759287956066,-0.17655759287956066,1.0
3230000,1.6113564,39.608163265306125,1749.9850076290127,-0.15949003,-0.6017959709070166,-0.6017959709070166,1.0
3240000,1.632815,38.45238095238095,1749.985007629013,-0.19542857,-0.5630447775007708,-0.5630447775007708,1.0
3250000,1.6199042,39.524193548387096,1749.985007629013,-0.20154211,-0.44546235905539605,-0.44546235905539605,1.0
3260000,1.6201792,40.917355371900825,1749.9850076290127,-0.16857968,-0.4146846480883998,-0.4146846480883998,1.0
3270000,1.6768667,38.82377049180328,1751.786174046042,-0.1658027,0.06633062908041333,0.06633062908041333,1.0
3280000,1.7446641,35.05882352941177,1776.462152445667,-0.051829685,0.5555603132180288,0.5555603132180288,1.0
3290000,1.7114408,29.612698412698414,1806.6143558133547,0.104043424,0.7052960864135197,0.7052960864135197,1.0
3300000,1.7291049,31.22712933753943,1818.7808598065658,0.079595625,0.576665590630203,0.576665590630203,1.0
3310000,1.6615367,28.70516717325228,1821.161935940445,0.23623917,0.6486793934774538,0.6486793934774538,1.0
3320000,1.6389779,26.79050279329609,1855.8304574367396,0.26129094,0.7230437752587835,0.7230437752587835,1.0
3330000,1.6167961,23.57002457002457,1936.4689293463396,0.37881103,0.7179132115635883,0.7179132115635883,1.0
3340000,1.6833473,28.63609467455621,1978.0768577089646,0.366303,0.674794880067103,0.674794880067103,1.0
3350000,1.6250002,26.141304347826086,1995.6941822623728,0.50647724,0.7326321556392742,0.7326321556392742,1.0
3360000,1.6253066,25.01818181818182,2008.4781666504598,0.49721614,0.684183944074601,0.684183944074601,1.0
3370000,1.6085175,30.08722741433022,2010.86244360383,0.35113132,0.216230514450608,0.216230514450608,1.0
3380000,1.5753665,34.28521126760563,2011.2733440151828,0.0408923,-0.5770023162935821,-0.5770023162935821,1.0
3390000,1.6114017,37.80155642023346,2011.2733440151826,-0.10701969,-0.6762710837538605,-0.6762710837538605,1.0
3400000,1.6143973,37.683397683397686,2011.2733440151826,-0.08819808,-0.5221582819135953,-0.5221582819135953,1.0
3410000,1.5983222,37.674418604651166,2011.2733440151828,-0.20609061,-0.6250181080296983,-0.6250181080296983,1.0
3420000,1.5889673,35.57454545454546,2011.2733440151828,-0.004116197,0.0073151826858520504,0.0073151826858520504,1.0
3430000,1.5908439,40.586776859504134,2011.2733440151826,0.26307842,0.5881005877798254,0.5881005877798254,1.0
3440000,1.5759348,41.36864406779661,2011.2733440151826,0.3001113,0.6211751345860757,0.6211751345860757,1.0
3450000,1.5767307,31.400651465798045,2011.2733440151826,0.3966058,0.6838841889725357,0.6838841889725357,1.0
3460000,1.5482072,31.831683168316832,2011.2733440151826,0.47547898,0.7626907628090656,0.7626907628090656,1.0
3470000,1.5309565,26.70718232044199,2016.3862030625933,0.52843386,0.7398904374291225,0.7398904374291225,1.0
3480000,1.5419587,23.13768115942029,2037.1189412368776,0.5836509,0.812323638970412,0.812323638970412,1.0
3490000,1.539308,23.140435835351088,2056.603196026991,0.62604636,0.7859943873911018,0.7859943873911018,1.0
3500000,1.508151,23.177884615384617,2070.2839126660147,0.6914861,0.8381076466606324,0.8381076466606324,1.0
3510000,1.4849753,19.096969696969698,2090.584181566418,0.74976486,0.9013111761981442,0.9013111761981442,1.0
3520000,1.4774736,19.506147540983605,2107.6238821051993,0.753534,0.8529713290636657,0.8529713290636657,1.0
3530000,1.5104533,20.18936170212766,2127.487606438376,0.76141256,0.8595244261869199,0.8595244261869199,1.0
3540000,1.4998407,17.59414990859232,2142.572581772759,0.7959293,0.8937087364127039,0.8937087364127039,1.0
3550000,1.494062,17.287037037037038,2161.888645168701,0.804001,0.8968568049095295,0.8968568049095295,1.0
3560000,1.4422623,16.231833910034602,2174.2223356838995,0.82991225,0.9159555196555483,0.9159555196555483,1.0
3570000,1.4194208,16.962633451957295,2189.4806885143876,0.8220448,0.9031640078415879,0.9031640078415879,1.0
3580000,1.3884169,21.91435185185185,2191.382650657262,0.74600494,0.8087153040148594,0.8087153040148594,1.0
3590000,1.388023,25.786666666666665,2191.3826506572614,0.69880015,0.7354746758143107,0.7354746758143107,1.0
3600000,1.3769567,22.112903225806452,2191.382650657262,0.6926102,0.7557995508892745,0.7557995508892745,1.0
3610000,1.4013886,24.579896907216494,2191.3826506572614,0.66134906,0.7330541400258074,0.7330541400258074,1.0
3620000,1.3946788,22.755344418052257,2191.382650657262,0.32993618,0.03616827726364136,0.03616827726364136,1.0
3630000,1.3825734,21.175166297117517,2191.382650657262,-0.08853695,-0.8323053014753139,-0.8323053014753139,1.0
3640000,1.4317381,31.924342105263158,2191.3826506572614,-0.19704054,-0.5593804644518777,-0.5593804644518777,1.0
3650000,1.4128234,31.888524590163936,2191.3826506572614,-0.22497539,-0.6516458824032643,-0.6516458824032643,1.0
3660000,1.4334396,41.78969957081545,2191.382650657262,-0.17028719,-0.25911442788373756,-0.25911442788373756,1.0
3670000,1.4111472,43.198237885462554,2191.3826506572614,-0.17216352,-0.2640234885761916,-0.2640234885761916,1.0
3680000,1.4016653,51.71957671957672,2191.3826506572614,-0.110898115,-0.19717811812799443,-0.19717811812799443,1.0
3690000,1.4004605,48.055045871559635,2191.382650657262,-0.10201173,-0.21568592821342358,-0.21568592821342358,1.0
3700000,1.4245915,54.825301204819276,2191.3826506572614,-0.0076288776,-0.04823780193757475,-0.04823780193757475,1.0
3710000,1.4200677,60.3048128342246,2191.3826506572614,0.032035552,0.11645714644186511,0.11645714644186511,1.0
3720000,1.4559945,57.06802721088435,2190.4557427726895,0.065631144,0.19215567740137707,0.19215567740137707,1.0
3730000,1.4812931,52.48663101604278,2189.8042673541395,0.12609632,0.3426791627139331,0.3426791627139331,1.0
3740000,1.4973644,55.8125,2190.8306591060264,0.17501387,0.28125002167441626,0.28125002167441626,1.0
3750000,1.4794307,53.125,2182.420962491643,0.1328644,0.12994780540466308,0.12994780540466308,1.0
3760000,1.4651022,49.51010101010101,2181.533950781854,0.21081844,0.3118519415759077,0.3118519415759077,1.0
3770000,1.4751283,51.460732984293195,2184.687710641141,0.2345283,0.40774176008414226,0.40774176008414226,1.0
3780000,1.4912903,49.88775510204081,2179.7885069733647,0.22175431,0.35469904389916634,0.35469904389916634,1.0
3790000,1.5025237,53.1027027027027,2173.5601576901618,0.223103,0.3565566984382836,0.3565566984382836,1.0
3800000,1.5029408,51.6931216931217,2171.2086503595874,0.24956991,0.3917877545482234,0.3917877545482234,1.0
3810000,1.5097052,48.272277227722775,2171.83246597256,0.27369127,0.4569537925838244,0.4569537925838244,1.0
3820000,1.4209881,47.68446601941748,2178.570236370473,0.16192323,0.1188851814825558,0.1188851814825558,1.0
3830000,1.4072951,60.21604938271605,2178.94378470407,0.007188026,-0.21834361884329054,-0.21834361884329054,1.0
3840000,1.3722563,62.0314465408805,2178.9437847040704,-0.040637728,-0.35040044109776336,-0.35040044109776336,1.0
3850000,1.3828373,57.43859649122807,2178.94378470407,-0.041422676,-0.29180309333299337,-0.29180309333299337,1.0
3860000,1.3987248,63.33548387096774,2178.94378470407,-0.10998112,-0.34428217242925596,-0.34428217242925596,1.0
3870000,1.3783623,65.50666666666666,2178.9437847040704,-0.100935176,-0.3019155796368917,-0.3019155796368917,1.0
3880000,1.3650517,62.734177215189874,2178.94378470407,-0.09464605,-0.14039280915715893,-0.14039280915715893,1.0
3890000,1.3355533,54.74301675977654,2178.9437847040695,-0.14615989,-0.3248795860343509,-0.3248795860343509,1.0
3900000,1.3337606,54.944134078212294,2178.9437847040695,-0.14266725,-0.3462085620651032,-0.3462085620651032,1.0
3910000,1.3507891,72.99259259259259,2178.9437847040704,-0.11167081,-0.16921903304199673,-0.16921903304199673,1.0
3920000,1.3784118,60.86335403726708,2179.3457194692164,-0.0767572,-0.04958436371367655,-0.04958436371367655,1.0
3930000,1.3959674,61.3,2189.6666830756753,-0.03788808,0.09054791033267975,0.09054791033267975,1.0
3940000,1.3811189,51.0625,2200.408187148149,0.014361698,0.1569322238986691,0.1569322238986691,1.0
3950000,1.3623332,58.30409356725146,2205.684806857926,0.047310825,-0.00541914485351384,-0.00541914485351384,1.0
3960000,1.3998914,53.70165745856354,2207.997877931282,0.100966334,0.25865370693786366,0.25865370693786366,1.0
3970000,1.3368559,54.625698324022345,2223.4593311008703,0.040286507,0.07855308655254002,0.07855308655254002,1.0
3980000,1.3325276,68.0945945945946,2224.504818689286,-0.04252712,-0.17219279209772745,-0.17219279209772745,1.0
3990000,1.3542233,63.05194805194805,2224.504818689286,-0.056806184,-0.183772059025303,-0.183772059025303,1.0
4000000,1.3305924,61.61635220125786,2224.5048186892855,-0.05885646,-0.13632709050328476,-0.13632709050328476,1.0
4010000,1.3348123,65.34,2224.504818689286,-0.059735425,-0.11855776866277058,-0.11855776866277058,1.0
4020000,1.299643,53.68852459016394,2224.5048186892855,0.008901789,-0.03063929113533979,-0.03063929113533979,1.0
4030000,1.3315781,62.436708860759495,2224.504818689286,0.09267783,0.07244097696074957,0.07244097696074957,1.0
4040000,1.312141,66.58783783783784,2224.5048186892855,0.07673998,-0.020126973285156044,-0.020126973285156044,1.0
4050000,1.3177236,67.38356164383562,2224.5048186892855,0.047923654,-0.03048299364492196,-0.03048299364492196,1.0
4060000,1.2989317,61.5875,2224.504818689286,0.091162115,0.19457862437146264,0.19457862437146264,1.0
4070000,1.2997317,67.71034482758621,2224.504818689286,0.061549135,0.16707074683006495,0.16707074683006495,1.0
4080000,1.3185093,64.25454545454545,2224.504818689286,0.06356198,0.14619954400940946,0.14619954400940946,1.0
4090000,1.3393714,67.28676470588235,2224.504818689286,0.05560857,0.10344289213218945,0.10344289213218945,1.0
4100000,1.2762496,68.53939393939395,2224.504818689286,0.072267145,0.10404107627803333,0.10404107627803333,1.0
4110000,1.2982116,62.02962962962963,2224.504818689286,0.05245371,0.037463224166399474,0.037463224166399474,1.0
4120000,1.3150449,60.80864197530864,2226.6117341990252,0.09775589,0.2480535602863924,0.2480535602863924,1.0
4130000,1.3947754,55.54545454545455,2249.466616483373,0.17854035,0.5122311440381137,0.5122311440381137,1.0
4140000,1.4025711,59.836363636363636,2267.164792417317,0.15299232,0.378798040115472,0.378798040115472,1.0
4150000,1.392825,61.710691823899374,2294.0059147851393,0.21825385,0.4254780220535566,0.4254780220535566,1.0
4160000,1.3982655,61.943396226415096,2317.013618492274,0.22166789,0.40084489598963996,0.40084489598963996,1.0
4170000,1.4093772,61.32919254658385,2333.247702522465,0.25348145,0.4656273422774321,0.4656273422774321,1.0
4180000,1.3849891,57.85207100591716,2347.641623769152,0.29571092,0.5346134132182104,0.5346134132182104,1.0
4190000,1.3819691,59.5722891566265,2352.411381244008,0.2725219,0.4469960568899132,0.4469960568899132,1.0
4200000,1.3734773,60.81366459627329,2352.5349422888416,0.26634547,0.3302216118907336,0.3302216118907336,1.0
4210000,1.3909665,65.3907284768212,2356.984033286547,0.28341386,0.4948940581043825,0.4948940581043825,1.0
4220000,1.3344848,52.05291005291005,2352.781013530646,0.107877314,0.12344804705766144,0.12344804705766144,1.0
4230000,1.2896268,61.729559748427675,2317.140014068379,-0.0224741,-0.123828095460088,-0.123828095460088,1.0
4240000,1.3011144,68.90972222222223,2301.58556044502,-0.026688721,0.015252300020721223,0.015252300020721223,1.0
4250000,1.2946361,62.51282051282051,2291.4677871811286,-0.004821224,-0.10524146220622918,-0.10524146220622918,1.0
4260000,1.2845819,66.98639455782313,2283.780022892738,-0.009512222,0.008820800554184686,0.008820800554184686,1.0
4270000,1.2599281,65.24503311258277,2281.814334668565,-0.0039607687,-0.02822075498025149,-0.02822075498025149,1.0
4280000,1.270795,65.6948051948052,2272.8432909764233,-0.014306162,0.028127684995725558,0.028127684995725558,1.0
4290000,1.2446326,61.84615384615385,2262.951048158234,-0.045586646,-0.25464746623467177,-0.25464746623467177,1.0
4300000,1.2657498,64.27450980392157,2249.301805605845,-0.02170528,-0.18879086908951304,-0.18879086908951304,1.0
4310000,1.2682045,69.08333333333333,2250.061914145214,-0.024913708,-0.0685548394710034,-0.0685548394710034,1.0
4320000,1.2714623,68.81560283687944,2246.2950140448306,-0.04978142,-0.2430117134447698,-0.2430117134447698,1.0
4330000,1.2317145,61.01863354037267,2253.5402086307445,-0.06104872,-0.12461490364548583,-0.12461490364548583,1.0
4340000,1.2374933,66.6554054054054,2262.8756780170165,-0.093247764,-0.22943695735287023,-0.22943695735287023,1.0
4350000,1.2492602,68.21379310344828,2273.8908706272678,-0.055110965,0.009365525738946322,0.009365525738946322,1.0
4360000,1.2251979,68.13103448275862,2285.2123985346575,-0.061254002,-0.06503445691075818,-0.06503445691075818,1.0
4370000,1.2092463,67.47586206896551,2290.8468533062874,-0.06208262,-0.08482768083440846,-0.08482768083440846,1.0
4380000,1.1916337,66.10596026490066,2290.9773843777134,-0.024411239,-0.015490065347279935,-0.015490065347279935,1.0
4390000,1.2228178,76.7578125,2290.977384377714,-0.013398539,-0.052822964265942574,-0.052822964265942574,1.0
4400000,1.1853307,66.5374149659864,2290.9773843777134,-0.0027881383,-0.023655312401907786,-0.023655312401907786,1.0
4410000,1.178503,67.88356164383562,2290.9773843777134,0.0023472267,-0.0925318962090636,-0.0925318962090636,1.0
4420000,1.2295903,57.406976744186046,2291.8809816632374,0.08395522,0.17858682808123136,0.17858682808123136,1.0
4430000,1.2848349,61.77215189873418,2300.5419866959,0.14773776,0.2902956121372727,0.2902956121372727,1.0
4440000,1.2818319,68.16666666666667,2303.084831626664,0.15671493,0.15678000739879078,0.15678000739879078,1.0
4450000,1.2591822,68.59731543624162,2303.229473758854,0.16699654,0.22261025788078845,0.22261025788078845,1.0
4460000,1.2962857,66.02777777777777,2304.1077292993014,0.17136495,0.20981460217608522,0.20981460217608522,1.0
4470000,1.2355956,64.15384615384616,2304.829868494648,0.121612765,0.07723483649439782,0.07723483649439782,1.0
4480000,1.1913459,70.73387096774194,2304.5794719346623,0.0835854,0.11094800851963184,0.11094800851963184,1.0
4490000,1.1781398,61.53529411764706,2302.6890262751926,0.061971538,-0.005356630322280204,-0.005356630322280204,1.0
4500000,1.1886396,68.07407407407408,2302.3909293956126,0.045975395,0.10415316916800835,0.10415316916800835,1.0
4510000,1.1828023,64.41447368421052,2305.4289973234154,0.039066706,0.06867541791566836,0.06867541791566836,1.0
4520000,1.1521671,69.0,2305.2392940175614,0.026758984,0.013405625636761006,0.013405625636761006,1.0
4530000,1.1055902,67.63945578231292,2305.1394524478405,0.0025078356,0.05028828938265104,0.05028828938265104,1.0
4540000,1.0929546,66.41095890410959,2305.139452447841,-0.009360157,-0.05731281352369753,-0.05731281352369753,1.0
4550000,1.130154,65.11258278145695,2305.1394524478405,0.014172143,0.011616242167196776,0.011616242167196776,1.0
4560000,1.1079141,67.41095890410959,2305.139452447841,-0.012630211,-0.12036987812551733,-0.12036987812551733,1.0
4570000,1.095075,63.18064516129032,2305.139452447841,0.029649248,0.06663013658215923,0.06663013658215923,1.0
4580000,1.1348445,64.90789473684211,2305.1394524478405,0.008957939,0.051149188687926846,0.051149188687926846,1.0
4590000,1.1161186,68.61379310344827,2305.139452447841,-0.010286317,0.016158556938171385,0.016158556938171385,1.0
4600000,1.0968719,61.15094339622642,2305.1394524478414,-0.05042974,-0.04343187171708113,-0.04343187171708113,1.0
4610000,1.1092125,66.66216216216216,2305.139452447841,-0.022143759,0.10007649015735935,0.10007649015735935,1.0
4620000,1.0735304,55.10112359550562,2305.139452447841,-0.08243944,-0.1022078702958782,-0.1022078702958782,1.0
4630000,1.1048186,67.0204081632653,2305.1394524478405,-0.10956999,-0.0786847938485697,-0.0786847938485697,1.0
4640000,1.099797,64.06451612903226,2305.139452447841,-0.15409876,-0.32101073457348733,-0.32101073457348733,1.0
4650000,1.0972422,66.76190476190476,2305.1394524478405,-0.098578826,-0.011541905046320286,-0.011541905046320286,1.0
4660000,1.0800589,65.12666666666667,2305.139452447841,-0.112693965,-0.15286532261513716,-0.15286532261513716,1.0
4670000,1.0708846,63.42948717948718,2305.139452447841,-0.10247361,-0.18025000469806868,-0.18025000469806868,1.0
4680000,1.0707093,67.21232876712328,2305.139452447841,-0.08187036,-0.16660963060104683,-0.16660963060104683,1.0
4690000,1.0514112,61.611464968152866,2305.1394524478414,-0.1037962,-0.2644050872024101,-0.2644050872024101,1.0
4700000,1.0612783,60.79012345679013,2305.139452447841,-0.094273485,-0.08955138848151689,-0.08955138848151689,1.0
4710000,1.0702342,67.77931034482759,2305.139452447841,-0.08325388,-0.09936760549675928,-0.09936760549675928,1.0
4720000,1.1103863,70.96402877697842,2305.003125904184,-0.057655588,-0.04895918489360123,-0.04895918489360123,1.0
4730000,1.1416116,68.91608391608392,2302.9552663840327,-0.068495534,-0.08864563161676581,-0.08864563161676581,1.0
4740000,1.1196069,61.742138364779876,2304.1972443563077,-0.043130137,-0.01168549398206315,-0.01168549398206315,1.0
4750000,1.1260297,67.69655172413793,2304.5019673732277,-0.010505606,0.04375110219602715,0.04375110219602715,1.0
4760000,1.1049751,67.86986301369863,2309.1078754926325,-9.263836e-05,0.013797701638320397,0.013797701638320397,1.0
4770000,1.1062206,66.81632653061224,2315.134384115519,0.061615333,0.1864684993350828,0.1864684993350828,1.0
4780000,1.1109104,64.3202614379085,2323.012202679671,0.05157002,0.1640566828983282,0.1640566828983282,1.0
4790000,1.0835041,68.07586206896552,2330.624114767852,0.07394483,0.1817218406447049,0.1817218406447049,1.0
4800000,1.1064421,68.9020979020979,2327.345840626278,0.037305478,-0.04125869524228823,-0.04125869524228823,1.0
4810000,1.1163594,63.6258064516129,2324.32031790037,0.097563826,0.18281506453790972,0.18281506453790972,1.0
4820000,1.061764,56.774566473988436,2328.351817945644,0.08613032,0.06190949161617742,0.06190949161617742,1.0
4830000,1.0410608,61.723270440251575,2328.187761767113,0.09346805,-0.02802090862262174,-0.02802090862262174,1.0
4840000,1.0301628,60.19631901840491,2328.187761767113,0.07117785,-0.1243046576991403,-0.1243046576991403,1.0
4850000,1.0294857,64.47712418300654,2328.1877617671134,0.037063062,-0.07448246055527737,-0.07448246055527737,1.0
4860000,1.0406984,61.95238095238095,2328.1877617671134,0.045632202,-0.01471487043788598,-0.01471487043788598,1.0
4870000,1.014869,62.414965986394556,2328.1877617671134,0.018928574,0.04459278568436828,0.04459278568436828,1.0
4880000,0.99553806,56.40837696335078,2328.187761767113,0.01721241,0.1281915851708116,0.1281915851708116,1.0
4890000,1.0096262,64.58394160583941,2328.1877617671134,0.03411399,0.03449681997299194,0.03449681997299194,1.0
4900000,0.9967439,61.20625,2328.187761767113,0.012778235,0.05421664118766785,0.05421664118766785,1.0
4910000,1.0072527,63.95454545454545,2328.187761767113,0.052115105,0.030658035696326913,0.030658035696326913,1.0
4920000,1.0120815,67.86301369863014,2328.187761767113,0.07464943,0.09125567788947118,0.09125567788947118,1.0
4930000,0.99759537,62.717948717948715,2328.1877617671134,0.029532213,0.12095083181674664,0.12095083181674664,1.0
4940000,0.9993721,61.364197530864196,2328.187761767113,0.03984493,0.16087524839705486,0.16087524839705486,1.0
4950000,0.9803959,58.97575757575758,2328.1877617671134,0.038173202,0.11344851869525331,0.11344851869525331,1.0
4960000,1.0081791,59.119760479041915,2328.1877617671134,0.045353517,0.16510577151875297,0.16510577151875297,1.0
4970000,0.9965839,60.426829268292686,2330.620022469029,0.0572978,0.1896992136792439,0.1896992136792439,1.0
4980000,1.0112914,60.70552147239264,2339.3044227917803,0.05247084,0.1762883228027016,0.1762883228027016,1.0
4990000,1.0211899,61.84615384615385,2344.609135465162,0.051496003,0.10351711511611938,0.10351711511611938,1.0
5000000,1.0029407,67.38095238095238,2350.1990087624195,0.082112335,0.2803945168345964,0.2803945168345964,1.0
5010000,0.9920334,57.19298245614035,2358.624665605969,0.10059198,0.23418134973760238,0.23418134973760238,1.0
5020000,0.98921484,52.08994708994709,2361.1313868340635,-0.040929157,-0.01769482206415247,-0.01769482206415247,1.0
5030000,0.9643059,61.08695652173913,2360.903347682274,-0.17387196,-0.30653632205465564,-0.30653632205465564,1.0
5040000,0.98069924,61.024844720496894,2360.903347682274,-0.19836035,-0.4072940257025061,-0.4072940257025061,1.0
5050000,0.96893984,61.09316770186335,2360.903347682274,-0.1910237,-0.2300269037300015,-0.2300269037300015,1.0
5060000,0.98515856,58.398809523809526,2360.903347682274,-0.2156964,-0.35714205905530577,-0.35714205905530577,1.0
5070000,0.96757233,65.52,2360.903347682274,-0.1971441,-0.4009355620543162,-0.4009355620543162,1.0
5080000,0.973985,60.1219512195122,2360.903347682274,-0.20565237,-0.3848949367349798,-0.3848949367349798,1.0
5090000,0.9676158,70.66187050359713,2360.903347682274,-0.18363829,-0.332482103821185,-0.332482103821185,1.0
5100000,0.9545463,59.550898203592816,2360.903347682274,-0.17908888,-0.273345287331564,-0.273345287331564,1.0
5110000,0.9467415,64.63157894736842,2360.9033476822747,-0.15414673,-0.24926318267458364,-0.24926318267458364,1.0
5120000,0.9751324,61.59493670886076,2358.073791130657,-0.14848319,-0.20263925307913672,-0.20263925307913672,1.0
5130000,0.9962181,69.91428571428571,2342.9551303897306,-0.08602474,-0.07291263637813271,-0.07291263637813271,1.0
