Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
640000,0.4960598,0.0,0.8072666,26.744094488188978,0.9892062715455597,0.9892062715455597,1.0
650000,0.48683357,0.0,0.8088095,43.25116279069768,0.9890820909795803,0.9890820909795803,1.0
660000,0.43848196,0.0,0.81714064,40.81304347826087,0.9894685207733086,0.9894685207733086,1.0
670000,0.45956844,0.0,0.8247825,38.96837944664031,0.9818985868365534,0.9818985868365534,1.0
680000,0.50103426,0.0,0.82949096,47.06949806949807,0.9815248890068141,0.9815248890068141,1.0
690000,0.3702111,0.0,0.84516,30.29384965831435,0.9922352401833785,0.9922352401833785,1.0
700000,0.3651415,0.0,0.85120094,21.678815489749432,0.9852010327468225,0.9852010327468225,1.0
710000,0.35604072,0.0,0.85557145,20.707423580786028,0.9904029228728571,0.9904029228728571,1.0
720000,0.4653461,0.0,0.8507445,24.910863509749305,0.9887445465095687,0.9887445465095687,1.0
730000,0.49209285,0.0,0.85685915,22.657894736842106,0.9893047480910309,0.9893047480910309,1.0
740000,0.48472697,0.0,0.86086196,21.074168797953963,0.9944691866558464,0.9944691866558464,1.0
750000,0.4156894,0.0,0.86708117,27.446854663774403,0.9905009837192128,0.9905009837192128,1.0
760000,0.3823906,0.0,0.8730473,19.345114345114347,0.9949089641969219,0.9949089641969219,1.0
770000,0.3888759,0.0,0.87362176,19.409274193548388,0.9948982602491945,0.9948982602491945,1.0
780000,0.5418034,0.0,0.8763305,19.68646080760095,0.994820181150724,0.994820181150724,1.0
790000,0.4737721,0.0,0.8782003,20.798076923076923,0.9945620425905173,0.9945620425905173,1.0
800000,0.46594158,0.0,0.8802375,18.62938596491228,0.9950859665609243,0.9950859665609243,1.0
810000,0.47076878,0.0,0.88244426,27.847161572052403,0.9927647107206614,0.9927647107206614,1.0
820000,0.4178231,0.0,0.8836617,18.812749003984063,0.995032006537701,0.995032006537701,1.0
830000,0.45957178,0.0,0.8867103,17.934701492537314,0.9952789655271567,0.9952789655271567,1.0
840000,0.4950217,0.0,0.8876339,18.716566866267463,0.9912108277946007,0.9912108277946007,1.0
850000,0.48110414,0.0,0.89178586,17.91204588910134,0.9952622192601362,0.9952622192601362,1.0
860000,0.5013635,0.0,0.89340097,17.31474820143885,0.9954239028495747,0.9954239028495747,1.0
870000,0.5237516,0.0,0.89117837,19.686070686070686,0.9948376003375723,0.9948376003375723,1.0
880000,0.5217654,0.0,0.89384615,17.412639405204462,0.99538275027627,0.99538275027627,1.0
890000,0.50501823,0.0,0.8950173,17.976967370441457,0.9952666660149893,0.9952666660149893,1.0
900000,0.5477854,0.0,0.8953975,19.168336673346694,0.9910065541344304,0.9910065541344304,1.0
910000,0.6014465,0.0,0.89373803,20.866666666666667,0.9907125895348212,0.9907125895348212,1.0
920000,0.5811307,0.0,0.8955438,17.929978118161927,0.9952674455112881,0.9952674455112881,1.0
930000,0.57762504,0.0,0.8939049,23.60706860706861,0.9912511279734122,0.9912511279734122,1.0
940000,0.57206595,0.0,0.8971021,18.513513513513512,0.9951317137549359,0.9951317137549359,1.0
950000,0.569982,0.0,0.9002207,17.142066420664207,0.9954436283511108,0.9954436283511108,1.0
960000,0.5841517,0.0,0.8977377,18.790697674418606,0.9912414851755199,0.9912414851755199,1.0
970000,0.5887335,0.0,0.90090847,18.159615384615385,0.9951977975295421,0.9951977975295421,1.0
980000,0.6006958,0.0,0.9012636,18.77777777777778,0.9952463900861631,0.9952463900861631,1.0
990000,0.5972606,0.0,0.9017405,18.333333333333332,0.9949618921645226,0.9949618921645226,1.0
1000000,0.5990561,0.0,0.9017503,17.99232245681382,0.9953082721484335,0.9953082721484335,1.0
1010000,0.5981109,0.0,0.9019125,17.971209213051825,0.9952080446184823,0.9952080446184823,1.0
1020000,0.5996675,0.0,0.9017014,17.981447124304268,0.9952768895985945,0.9952768895985945,1.0
1030000,0.6145531,0.0,0.9047958,17.871153846153845,0.9952541770699807,0.9952541770699807,1.0
1040000,0.61233366,0.0,0.90442747,17.429889298892988,0.9953977914585374,0.9953977914585374,1.0
1050000,0.64215285,0.0,0.9050788,17.54332129963899,0.9953859779447647,0.9953859779447647,1.0
1060000,0.6401165,0.0,0.908527,16.922935779816513,0.9955199836189175,0.9955199836189175,1.0
1070000,0.63567567,0.0,0.9088193,16.90339892665474,0.9955161589480388,0.9955161589480388,1.0
1080000,0.63292104,0.0,0.9064112,18.705426356589147,0.9950679516981519,0.9950679516981519,1.0
1090000,0.650792,0.0,0.9081638,17.13577981651376,0.99544465844182,0.99544465844182,1.0
1100000,0.68152744,0.0,0.90591764,17.388663967611336,0.9953994890216922,0.9953994890216922,1.0
1110000,0.67958045,0.0,0.90611935,17.615546218487395,0.9953433607871107,0.9953433607871107,1.0
1120000,0.6471851,0.0,0.9070066,24.497925311203318,0.9915050932200523,0.9915050932200523,1.0
1130000,0.66414416,0.0,0.9082171,18.661290322580644,0.9911437340585603,0.9911437340585603,1.0
1140000,0.6600791,0.0,0.9076703,18.04022988505747,0.9952540793500317,0.9952540793500317,1.0
1150000,0.7075365,0.0,0.9077784,16.722466960352424,0.9955726078730118,0.9955726078730118,1.0
1160000,0.7142205,0.0,0.90468585,25.016666666666666,0.9944874861661126,0.9944874861661126,1.0
1170000,0.6784971,0.0,0.90526915,19.579310344827586,0.9904533298664835,0.9904533298664835,1.0
1180000,0.65716255,0.0,0.9055997,24.460251046025103,0.9868618341397121,0.9868618341397121,1.0
1190000,0.66308,0.0,0.9089752,17.34254143646409,0.9954110117133604,0.9954110117133604,1.0
1200000,0.66059214,0.0,0.9131786,16.370883882149048,0.9956669874579696,0.9956669874579696,1.0
1210000,0.64951885,0.0,0.9097038,17.381481481481483,0.9954112845823305,0.9954112845823305,1.0
1220000,0.6649466,0.0,0.91144496,16.27319587628866,0.9956800196203806,0.9956800196203806,1.0
1230000,0.6619067,0.0,0.91291237,16.333913043478262,0.9956569462600682,0.9956569462600682,1.0
1240000,0.65988904,0.0,0.91269034,16.48709122203098,0.9956655992998821,0.9956655992998821,1.0
1250000,0.6565891,0.0,0.9101241,16.775,0.9955531157208507,0.9955531157208507,1.0
1260000,0.6564441,0.0,0.9123051,16.429840142095916,0.9956171947613097,0.9956171947613097,1.0
1270000,0.64671534,0.0,0.91232336,17.123214285714287,0.9955405204795128,0.9955405204795128,1.0
1280000,0.6484436,0.0,0.91142,16.881508078994614,0.9954424532977018,0.9954424532977018,1.0
1290000,0.66269374,0.0,0.9126246,16.131034482758622,0.9957498326163947,0.9957498326163947,1.0
1300000,0.63915837,0.0,0.9110268,16.290877796901892,0.9922525924928036,0.9922525924928036,1.0
1310000,0.647957,0.0,0.9119964,16.683478260869567,0.9956143003806733,0.9956143003806733,1.0
1320000,0.6545982,0.0,0.9106832,17.7,0.9952795919037947,0.9952795919037947,1.0
1330000,0.65643924,0.0,0.9134413,16.006861063464836,0.9957248732574985,0.9957248732574985,1.0
1340000,0.6444098,0.0,0.91262674,17.958955223880597,0.9952747611107132,0.9952747611107132,1.0
1350000,0.6454576,0.0,0.91409814,17.05366726296959,0.9919756808289567,0.9919756808289567,1.0
1360000,0.65208286,0.0,0.911399,18.804,0.99505425545826,0.99505425545826,1.0
1370000,0.6591489,0.0,0.91567135,15.692821368948247,0.9924864119931356,0.9924864119931356,1.0
1380000,0.64923346,0.0,0.910818,18.15461847389558,0.987585413144148,0.987585413144148,1.0
1390000,0.6664714,0.0,0.91402125,15.629258517034069,0.9958304751083931,0.9958304751083931,1.0
1400000,0.6313361,0.0,0.9096485,24.621564482029598,0.9910145433591936,0.9910145433591936,1.0
1410000,0.6476455,0.0,0.91366565,15.933928571428572,0.9957485674316311,0.9957485674316311,1.0
1420000,0.660037,0.0,0.9154429,15.634508348794062,0.9958377770803593,0.9958377770803593,1.0
1430000,0.66656756,0.0,0.91486186,16.01535508637236,0.9920082556002506,0.9920082556002506,1.0
1440000,0.6288311,0.0,0.9128083,22.180505415162454,0.9921447620453203,0.9921447620453203,1.0
1450000,0.64114773,0.0,0.9158124,15.331666666666667,0.9958655959112023,0.9958655959112023,1.0
1460000,0.56770515,0.0,0.91024643,15.477218225419664,0.9958768428929344,0.9958768428929344,1.0
1470000,0.65920395,0.0,0.91070694,22.389867841409693,0.9911251782837597,0.9911251782837597,1.0
1480000,0.65876114,0.0,0.9128848,15.693277310924369,0.995843201376903,0.995843201376903,1.0
1490000,0.66733664,0.0,0.9137657,23.414486921529175,0.9939654345263937,0.9939654345263937,1.0
1500000,0.6041645,0.0,0.91109794,27.22463768115942,0.9952681291671026,0.9952681291671026,1.0
1510000,0.63945276,0.0,0.914955,19.886100386100384,0.989580735034151,0.989580735034151,1.0
1520000,0.62761027,0.0,0.91713357,16.212435233160623,0.9956929420029645,0.9956929420029645,1.0
1530000,0.6226726,0.0,0.91771114,15.074193548387097,0.9959814341505241,0.9959814341505241,1.0
1540000,0.6232707,0.0,0.91691995,14.974317817014446,0.9960028015136718,0.9960028015136718,1.0
1550000,0.634883,0.0,0.9188614,14.970967741935484,0.9928485637846084,0.9928485637846084,1.0
1560000,0.62986207,0.0,0.9175228,15.54885993485342,0.99587404846552,0.99587404846552,1.0
1570000,0.62869173,0.0,0.9143848,16.88550983899821,0.9955028819056871,0.9955028819056871,1.0
1580000,0.6356929,0.0,0.9166401,15.809605488850773,0.9925902887205382,0.9925902887205382,1.0
1590000,0.63111377,0.0,0.9158915,16.504332755632582,0.9956180379186119,0.9956180379186119,1.0
1600000,0.6150967,0.0,0.91450906,16.096219931271477,0.9923101027738558,0.9923101027738558,1.0
1610000,0.6320017,0.0,0.9191569,15.450567260940032,0.9926958295795609,0.9926958295795609,1.0
1620000,0.6253292,0.0,0.9186098,15.537562604340568,0.9958495864044392,0.9958495864044392,1.0
1630000,0.6292764,0.0,0.91957766,14.977419354838709,0.9960000030517578,0.9960000030517578,1.0
1640000,0.6471732,0.0,0.9223976,14.746500777604977,0.9960819778023843,0.9960819778023843,1.0
1650000,0.61545324,0.0,0.9187842,14.79465776293823,0.9960356455215429,0.9960356455215429,1.0
1660000,0.57604486,0.0,0.91926724,14.963106796116504,0.9960128136164371,0.9960128136164371,1.0
1670000,0.589632,0.0,0.91892105,15.992537313432836,0.9922805089510542,0.9922805089510542,1.0
1680000,0.59997314,0.0,0.91615665,24.838323353293415,0.9898647237200981,0.9898647237200981,1.0
1690000,0.65858024,0.0,0.92286086,15.601626016260163,0.9958474248944723,0.9958474248944723,1.0
1700000,0.64309764,0.0,0.9237495,14.985483870967743,0.9959955940452906,0.9959955940452906,1.0
1710000,0.6489044,0.0,0.92004436,14.908438061041293,0.9960221232270166,0.9960221232270166,1.0
1720000,0.6585412,0.0,0.91845345,17.98003992015968,0.9952699456393249,0.9952699456393249,1.0
1730000,0.64153916,0.0,0.9204944,15.62267657992565,0.9958509225501591,0.9958509225501591,1.0
1740000,0.5729436,0.0,0.91584015,16.78131634819533,0.9913587565096016,0.9913587565096016,1.0
1750000,0.63011503,0.0,0.9172547,23.5811623246493,0.9938325591145023,0.9938325591145023,1.0
1760000,0.6687045,0.0,0.92254055,14.292387543252595,0.9961813381069327,0.9961813381069327,1.0
1770000,0.68661815,0.0,0.9204196,21.10887772194305,0.9944321145597065,0.9944321145597065,1.0
1780000,0.68348795,0.0,0.92231697,15.132854578096948,0.9926067360641713,0.9926067360641713,1.0
1790000,0.69528645,0.0,0.9228431,14.769372693726938,0.9960760891005613,0.9960760891005613,1.0
1800000,0.70739925,0.0,0.9237087,15.025996533795494,0.9961977342036382,0.9961977342036382,1.0
1810000,0.65683186,0.0,0.9221706,21.947916666666668,0.9940367990232014,0.9940367990232014,1.0
1820000,0.67185843,0.0,0.9191221,15.289667896678967,0.9959400561360295,0.9959400561360295,1.0
1830000,0.63494515,0.0,0.92373306,16.92436974789916,0.9955221198096469,0.9955221198096469,1.0
1840000,0.6101819,0.0,0.9218007,16.896551724137932,0.9955131370445778,0.9955131370445778,1.0
1850000,0.6997521,0.0,0.9203925,14.23883495145631,0.9961874555810658,0.9961874555810658,1.0
1860000,0.7451553,0.0,0.9125542,15.291970802919709,0.9959437984454481,0.9959437984454481,1.0
1870000,0.7171255,0.0,0.9183141,20.521929824561404,0.9946362348073542,0.9946362348073542,1.0
1880000,0.6678196,0.0,0.91959924,29.83883495145631,0.9941832703633571,0.9941832703633571,1.0
1890000,0.6229144,0.0,0.924173,14.925686591276252,0.9943991087051033,0.9943991087051033,1.0
1900000,0.6190776,0.0,0.92395777,14.9375,0.9960221351142142,0.9960221351142142,1.0
1910000,0.6187714,0.0,0.927103,13.89792899408284,0.996297039632444,0.996297039632444,1.0
1920000,0.63488346,0.0,0.9252519,13.885852090032154,0.9962619714849578,0.9962619714849578,1.0
1930000,0.6551373,0.0,0.92159486,15.307001795332136,0.9959423144299127,0.9959423144299127,1.0
1940000,0.6114149,0.0,0.92251337,14.252252252252251,0.9961556392366235,0.9961556392366235,1.0
1950000,0.5545741,0.0,0.9215797,20.452513966480446,0.9946490289550102,0.9946490289550102,1.0
1960000,0.60582596,0.0,0.9252412,18.383584589614742,0.9951472387594336,0.9951472387594336,1.0
1970000,0.6790566,0.0,0.9234784,14.232758620689655,0.9961933808334817,0.9961933808334817,1.0
1980000,0.6327982,0.0,0.92498344,16.567398119122256,0.9929890771421709,0.9929890771421709,1.0
1990000,0.67842346,0.0,0.9268056,13.925566343042071,0.9962597669578913,0.9962597669578913,1.0
2000000,0.6837569,0.0,0.9212596,15.12290502793296,0.9959986795775155,0.9959986795775155,1.0
2010000,0.78374445,0.0,0.9164545,14.898305084745763,0.9960223317910464,0.9960223317910464,1.0
2020000,0.776234,0.0,0.9180322,22.72787610619469,0.9918082818290256,0.9918082818290256,1.0
2030000,0.7897431,0.0,0.9140123,16.434782608695652,0.995695736108874,0.995695736108874,1.0
2040000,0.7823593,0.0,0.9201247,22.751578947368422,0.9940063176657025,0.9940063176657025,1.0
2050000,0.735743,0.0,0.92203265,22.575289575289574,0.994131818384912,0.994131818384912,1.0
2060000,0.76548624,0.0,0.9183,18.714285714285715,0.9950380405226906,0.9950380405226906,1.0
2070000,0.6386761,0.0,0.9241611,21.035541195476576,0.9945186399756606,0.9945186399756606,1.0
2080000,0.61421657,0.0,0.9232581,15.62063227953411,0.9926007554654075,0.9926007554654075,1.0
2090000,0.586148,0.0,0.9264997,13.924556213017752,0.9962704506383013,0.9962704506383013,1.0
2100000,0.59155875,0.0,0.92667997,13.7109375,0.9963206234828447,0.9963206234828447,1.0
2110000,0.6173185,0.0,0.92257816,17.619642857142857,0.9953474433021208,0.9953474433021208,1.0
2120000,0.5893701,0.0,0.92715406,14.177004538577913,0.9962142438599557,0.9962142438599557,1.0
2130000,0.5953867,0.0,0.92654395,14.905808477237048,0.996155557498126,0.996155557498126,1.0
2140000,0.5814889,0.0,0.9262087,14.214285714285714,0.9929773228087292,0.9929773228087292,1.0
2150000,0.52782476,0.0,0.9254877,17.396296296296295,0.9918777678600129,0.9918777678600129,1.0
2160000,0.5905872,0.0,0.9274209,13.777941176470588,0.9963062911696688,0.9963062911696688,1.0
2170000,0.5761128,0.0,0.92472714,13.981818181818182,0.9962594190164176,0.9962594190164176,1.0
2180000,0.5801368,0.0,0.9243764,15.618968386023294,0.9958354288339615,0.9958354288339615,1.0
2190000,0.53037375,0.0,0.9245548,13.661264181523501,0.9963438972005627,0.9963438972005627,1.0
2200000,0.5812821,0.0,0.9217665,19.68097014925373,0.9911785786517997,0.9911785786517997,1.0
2210000,0.5937968,0.0,0.92348814,15.108239095315025,0.9959579310756671,0.9959579310756671,1.0
2220000,0.59962404,0.0,0.9276989,14.911575562700964,0.9930427810502431,0.9930427810502431,1.0
2230000,0.60923976,0.0,0.92741907,14.24468085106383,0.9961881866542305,0.9961881866542305,1.0
2240000,0.6130456,0.0,0.92660195,17.54074074074074,0.9953533703509759,0.9953533703509759,1.0
2250000,0.58934337,0.0,0.925451,13.985826771653544,0.996256863751246,0.996256863751246,1.0
2260000,0.58808994,0.0,0.9265535,13.989983305509181,0.9962587517499923,0.9962587517499923,1.0
2270000,0.6389007,0.0,0.92555493,17.9783693843594,0.9952568334380263,0.9952568334380263,1.0
2280000,0.60476094,0.0,0.92663836,13.72901325478645,0.9963210659631047,0.9963210659631047,1.0
2290000,0.6235515,0.0,0.92624193,14.420333839150228,0.9961517715454101,0.9961517715454101,1.0
2300000,0.57774705,0.0,0.92178327,15.631051752921536,0.9958262088302778,0.9958262088302778,1.0
2310000,0.5916055,0.0,0.9229534,14.111951588502269,0.9962328356432627,0.9962328356432627,1.0
2320000,0.58434945,0.0,0.92665744,13.986363636363636,0.9962500023233282,0.9962500023233282,1.0
2330000,0.58948654,0.0,0.92505306,15.87604690117253,0.9957803621460978,0.9957803621460978,1.0
2340000,0.6018769,0.0,0.9245769,14.442463533225284,0.9961337697058673,0.9961337697058673,1.0
2350000,0.60921174,0.0,0.9221091,14.367875647668393,0.9961504308478092,0.9961504308478092,1.0
2360000,0.6668805,0.0,0.92524946,18.68502581755594,0.9951105800725646,0.9951105800725646,1.0
2370000,0.6200381,0.0,0.9278716,13.822058823529412,0.9963424422842465,0.9963424422842465,1.0
2380000,0.62442434,0.0,0.92755216,13.840236686390533,0.9962289488405214,0.9962289488405214,1.0
2390000,0.6018103,0.0,0.92654514,13.642752562225477,0.996338145013784,0.996338145013784,1.0
2400000,0.64165694,0.0,0.9257686,14.972447325769854,0.9960204669434554,0.9960204669434554,1.0
2410000,0.6446334,0.0,0.92799026,13.927941176470588,0.9962802724453366,0.9962802724453366,1.0
2420000,0.72352165,0.0,0.9270988,13.831103678929766,0.9930844103345776,0.9930844103345776,1.0
2430000,0.7205398,0.0,0.9274115,13.529126213592233,0.9963657805834774,0.9963657805834774,1.0
2440000,0.64616716,0.0,0.9243927,14.520795660036166,0.9961182581175357,0.9961182581175357,1.0
2450000,0.6986951,0.0,0.92904985,20.429712460063897,0.9946715865442105,0.9946715865442105,1.0
2460000,0.6075754,0.0,0.92724496,14.390243902439025,0.9961503105832175,0.9961503105832175,1.0
2470000,0.6400542,0.0,0.931163,13.48898678414097,0.9963785128724558,0.9963785128724558,1.0
2480000,0.64606935,0.0,0.92943037,14.184568835098336,0.9962056922261379,0.9962056922261379,1.0
2490000,0.651423,0.0,0.93169564,13.781065088757396,0.9963048098708046,0.9963048098708046,1.0
2500000,0.64163184,0.0,0.9303442,13.85735294117647,0.9962893198258091,0.9962893198258091,1.0
2510000,0.61429954,0.0,0.9300897,14.242009132420092,0.9931767597475548,0.9931767597475548,1.0
2520000,0.6329852,0.0,0.93081886,14.317220543806647,0.9962861053533064,0.9962861053533064,1.0
2530000,0.6690744,0.0,0.9324032,13.6796992481203,0.9962244082452282,0.9962244082452282,1.0
2540000,0.6667516,0.0,0.9320812,14.424846625766872,0.9961354166868113,0.9961354166868113,1.0
2550000,0.62592614,0.0,0.93288034,13.432116788321167,0.9963933657774161,0.9963933657774161,1.0
2560000,0.72562355,0.0,0.9312613,13.761827079934747,0.9963056868344202,0.9963056868344202,1.0
2570000,0.69610757,0.0,0.93029875,12.875226039783001,0.9965311867540533,0.9965311867540533,1.0
2580000,0.6820819,0.0,0.9252649,19.924050632911392,0.994776860036348,0.994776860036348,1.0
2590000,0.6845896,0.0,0.93200153,19.32121212121212,0.9949197630716845,0.9949197630716845,1.0
2600000,0.6504341,0.0,0.93438756,13.838235294117647,0.996300372410808,0.996300372410808,1.0
2610000,0.66806835,0.0,0.9351349,13.279823269513992,0.9964248212423619,0.9964248212423619,1.0
2620000,0.6722667,0.0,0.92939,14.350746268656716,0.9961614157551917,0.9961614157551917,1.0
2630000,0.6499275,0.0,0.93165624,13.315315315315315,0.996532707708376,0.996532707708376,1.0
2640000,0.68015903,0.0,0.93153256,16.489112227805695,0.9955375890431317,0.9955375890431317,1.0
2650000,0.621314,0.0,0.9328327,20.038880248833593,0.994744892552172,0.994744892552172,1.0
2660000,0.6119421,0.0,0.9340888,13.231428571428571,0.9964381807889694,0.9964381807889694,1.0
2670000,0.6742342,0.0,0.9330873,13.57557251908397,0.9963504643623645,0.9963504643623645,1.0
2680000,0.73171896,0.0,0.9336947,12.693009118541033,0.996583793714892,0.996583793714892,1.0
2690000,0.70173,0.0,0.9318921,13.2475884244373,0.9964456458099292,0.9964456458099292,1.0
2700000,0.7290583,0.0,0.93301773,19.255924170616115,0.9965035418988808,0.9965035418988808,1.0
2710000,0.5865764,0.0,0.9335646,12.850453172205437,0.9950617652320297,0.9950617652320297,1.0
2720000,0.5697618,0.0,0.93455094,14.7396449704142,0.9960596049385986,0.9960596049385986,1.0
2730000,0.61936504,0.0,0.93693966,12.752420470262795,0.9965631407589499,0.9965631407589499,1.0
2740000,0.6088727,0.0,0.9346515,12.987430167597765,0.9965129605695313,0.9965129605695313,1.0
2750000,0.6121976,0.0,0.9342775,12.876901798063624,0.9965157466688699,0.9965157466688699,1.0
2760000,0.6055074,0.0,0.9351051,13.13649025069638,0.9937320123822786,0.9937320123822786,1.0
2770000,0.6147795,0.0,0.93419665,12.932857142857143,0.993724934610666,0.993724934610666,1.0
2780000,0.6870883,0.0,0.9341534,12.788432267884323,0.9965208562769631,0.9965208562769631,1.0
2790000,0.716113,0.0,0.93381083,13.659090909090908,0.9963365216660344,0.9963365216660344,1.0
2800000,0.6767243,0.0,0.9340377,13.179229480737018,0.9964625648717385,0.9964625648717385,1.0
2810000,0.6715507,0.0,0.9348322,19.975039001560063,0.9947778946060556,0.9947778946060556,1.0
2820000,0.60008645,0.0,0.93567276,12.830790568654646,0.9965427526123616,0.9965427526123616,1.0
2830000,0.60155904,0.0,0.9377993,13.29861111111111,0.9964941128106137,0.9964941128106137,1.0
2840000,0.6115444,0.0,0.93618083,12.858571428571429,0.9964682961587852,0.9964682961587852,1.0
