Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10330000,0.66785383,414.9655172413793,-0.46384448,-0.9642857142857143,-0.9642857142857143,1.0
10340000,0.54599786,123.72727272727273,-0.4763501,-0.7604919981956482,-0.7604919981956482,1.0
10350000,0.5129986,379.2173913043478,-0.46700802,-0.6960586931394495,-0.6960586931394495,1.0
10360000,0.6845156,520.6071428571429,-0.47827238,-0.7863499990531376,-0.7863499990531376,1.0
10370000,0.57554597,533.4166666666666,-0.5339985,-0.84683846281125,-0.84683846281125,1.0
10380000,0.71136045,119.67605633802818,-0.67617524,-0.935603226384809,-0.935603226384809,1.0
10390000,0.40899453,278.64864864864865,-0.5854525,-0.7149571407408941,-0.7149571407408941,1.0
10400000,0.30063286,1396.0,-0.25598627,-0.7777777777777778,-0.7777777777777778,1.0
10410000,0.60276586,599.0,-0.25408414,-0.5006125022967657,-0.5006125022967657,1.0
10420000,0.5817198,661.2173913043479,-0.35593766,-0.9411764705882353,-0.9411764705882353,1.0
10430000,0.5615424,313.1764705882353,-0.574688,-0.9132358690966731,-0.9132358690966731,1.0
10440000,0.43040207,186.1764705882353,-0.62126297,-0.8201418030457418,-0.8201418030457418,1.0
10450000,0.6569906,198.7,-0.5354347,-0.8751512497663498,-0.8751512497663498,1.0
10460000,0.4874296,419.0,-0.42884815,-0.7754975520074368,-0.7754975520074368,1.0
10470000,0.4503212,801.5555555555555,-0.120356105,-0.6666666666666666,-0.6666666666666666,1.0
10480000,0.32236877,1443.5714285714287,-0.3441545,-0.8465153850041903,-0.8465153850041903,1.0
10490000,0.42537823,640.5,-0.2889701,-0.75,-0.75,1.0
10500000,0.52790606,1199.5,-0.31259447,-0.5603722400135465,-0.5603722400135465,1.0
10510000,0.49531686,588.6818181818181,-0.35753897,-0.833887497584025,-0.833887497584025,1.0
10520000,0.37354103,599.2727272727273,-0.4041744,-0.34883477895156195,-0.34883477895156195,1.0
10530000,0.4706071,558.25,-0.41708297,-0.7728249999609861,-0.7728249999609861,1.0
10540000,0.6086883,307.425,-0.5089447,-0.8446796927601099,-0.8446796927601099,1.0
10550000,0.35016653,918.7777777777778,-0.3590692,-0.9375,-0.9375,1.0
10560000,0.51771456,110.96,-0.4929313,-0.8847749989766341,-0.8847749989766341,1.0
10570000,0.7728091,338.62745098039215,-0.5608972,-0.7503124990246512,-0.7503124990246512,1.0
10580000,0.4619037,438.02941176470586,-0.5047982,-0.7156200068337577,-0.7156200068337577,1.0
10590000,0.28548893,1247.75,-0.20430179,-0.8571428571428571,-0.8571428571428571,1.0
10600000,0.41568202,528.375,-0.18362479,-0.7142857142857143,-0.7142857142857143,1.0
10610000,0.5489064,623.9655172413793,-0.44053674,-0.7918104156851768,-0.7918104156851768,1.0
10620000,0.5470926,471.8,-0.52879906,-0.8825308820780586,-0.8825308820780586,1.0
10630000,0.57503104,191.70731707317074,-0.5291393,-0.8289471421922956,-0.8289471421922956,1.0
10640000,0.5033738,824.4,-0.31121713,-0.9166666666666666,-0.9166666666666666,1.0
10650000,0.53259283,926.0555555555555,-0.35491845,-0.7144464296954018,-0.7144464296954018,1.0
10660000,0.39090335,795.9,-0.37034014,-0.9230769230769231,-0.9230769230769231,1.0
10670000,0.41299355,792.1333333333333,-0.2794683,-0.2508062422275543,-0.2508062422275543,1.0
10680000,0.5026274,67.75,-0.38785982,-0.9375,-0.9375,1.0
10690000,0.5491626,932.6666666666666,-0.39441213,-0.8333333333333334,-0.8333333333333334,1.0
10700000,0.5792468,588.8636363636364,-0.42328405,-0.8421052631578947,-0.8421052631578947,1.0
10710000,0.34382957,620.2,-0.34520474,-0.7276272719556635,-0.7276272719556635,1.0
10720000,0.8549025,549.5277777777778,-0.52211314,-0.9310344827586207,-0.9310344827586207,1.0
10730000,0.6429908,135.5681818181818,-0.64328533,-0.9424173075419205,-0.9424173075419205,1.0
10740000,0.562515,None,-0.05802925,None,None,1.0
10750000,0.5579648,386.5769230769231,-0.4812879,-0.9565217391304348,-0.9565217391304348,1.0
10760000,0.38182566,1050.0434782608695,-0.35256916,-0.5795184185630397,-0.5795184185630397,1.0
10770000,0.59866947,241.26923076923077,-0.42247093,-0.8853903871316177,-0.8853903871316177,1.0
10780000,0.5970989,484.44827586206895,-0.51089567,-0.9376187492161989,-0.9376187492161989,1.0
10790000,0.67388374,817.8,-0.05654902,-0.25,-0.25,1.0
10800000,0.54317385,612.2857142857143,-0.17089926,-0.6666666666666666,-0.6666666666666666,1.0
10810000,0.63988453,679.2380952380952,-0.46878585,-0.8520277782722756,-0.8520277782722756,1.0
10820000,0.61808,1037.8,-0.20284559,-0.7007449984550476,-0.7007449984550476,1.0
10830000,0.5160774,498.65,-0.41207469,-0.7507049977779389,-0.7507049977779389,1.0
10840000,0.35457683,2010.3333333333333,-0.22371219,-0.14435714483261108,-0.14435714483261108,1.0
10850000,0.33550656,974.5555555555555,-0.15001155,-0.3344416618347168,-0.3344416618347168,1.0
10860000,0.69859374,596.5714285714286,-0.37186334,-0.9411764705882353,-0.9411764705882353,1.0
10870000,0.62480026,554.1304347826087,-0.45235577,-0.6256749977668127,-0.6256749977668127,1.0
10880000,0.65153533,112.55555555555556,-0.32316858,-1.0,-1.0,1.0
10890000,0.56567687,431.94117647058823,-0.540996,-0.8422368419797797,-0.8422368419797797,1.0
10900000,0.5204651,146.86363636363637,-0.59354866,-0.6954805083194021,-0.6954805083194021,1.0
10910000,0.4271714,375.5,-0.06463027,-0.5,-0.5,1.0
10920000,0.50569713,1222.6,-0.30713645,-0.45529090274464,-0.45529090274464,1.0
10930000,0.591988,1182.2307692307693,-0.23191716,-0.5002958327531815,-0.5002958327531815,1.0
10940000,0.5075247,601.7142857142857,-0.27042803,-0.8181818181818182,-0.8181818181818182,1.0
10950000,0.43049237,255.44444444444446,-0.4304128,-0.750552499294281,-0.750552499294281,1.0
10960000,0.62549376,804.3333333333334,-0.3370227,-0.7857142857142857,-0.7857142857142857,1.0
10970000,0.5423063,205.46938775510205,-0.66031206,-0.7836591670910518,-0.7836591670910518,1.0
10980000,0.58370715,651.6,-0.39757,-0.9375,-0.9375,1.0
10990000,0.42304784,28.375,-0.3525466,-1.0,-1.0,1.0
11000000,0.3326406,None,-0.035832375,None,None,1.0
11010000,0.63340235,363.94444444444446,-0.6028483,-0.7173366665840148,-0.7173366665840148,1.0
11020000,0.7482938,282.7708333333333,-0.59553784,-0.8434284317727182,-0.8434284317727182,1.0
11030000,0.4110473,179.1904761904762,-0.59050447,-0.8960208334028721,-0.8960208334028721,1.0
11040000,0.5625221,176.76666666666668,-0.47337806,-0.6446500058685031,-0.6446500058685031,1.0
11050000,0.49417564,420.3703703703704,-0.5568988,-0.8391451604904667,-0.8391451604904667,1.0
11060000,0.33253255,390.6521739130435,-0.46611443,-1.0,-1.0,1.0
11070000,0.3909228,1404.75,-0.30528808,-0.9090909090909091,-0.9090909090909091,1.0
11080000,0.7230886,405.75,-0.13459545,-0.4,-0.4,1.0
11090000,0.52210474,177.71428571428572,-0.49446294,-0.8531220590367037,-0.8531220590367037,1.0
11100000,0.5011302,162.15151515151516,-0.5966251,-0.8424938582537467,-0.8424938582537467,1.0
11110000,0.5155879,561.6,-0.51059455,-0.7230847246117063,-0.7230847246117063,1.0
11120000,0.5236887,547.2380952380952,-0.35275215,-0.5008305509885153,-0.5008305509885153,1.0
11130000,0.7255134,159.25,-0.41947895,-1.0,-1.0,1.0
11140000,0.51366174,722.5,-0.42438167,-0.8826029405874365,-0.8826029405874365,1.0
11150000,0.49707404,1385.1,-0.28827098,-0.75,-0.75,1.0
11160000,0.37681803,554.7894736842105,-0.209728,-0.5020249982674917,-0.5020249982674917,1.0
11170000,0.64495456,348.09090909090907,-0.37673274,-0.7063647052820992,-0.7063647052820992,1.0
11180000,0.61865795,1237.888888888889,-0.34899858,-0.9,-0.9,1.0
11190000,0.45657554,192.85,-0.5529066,-0.6480926503153408,-0.6480926503153408,1.0
11200000,0.35110143,737.5714285714286,-0.21379104,-1.0,-1.0,1.0
11210000,0.5259516,415.2068965517241,-0.4029085,-0.6961739141008129,-0.6961739141008129,1.0
11220000,0.50345826,554.8571428571429,-0.4781619,-0.8520611127217611,-0.8520611127217611,1.0
11230000,0.968355,142.78021978021977,-0.6578251,-0.8297506105609056,-0.8297506105609056,1.0
11240000,0.792939,98.87912087912088,-0.69651425,-0.832150001274912,-0.832150001274912,1.0
11250000,0.8720852,138.78,-0.61017066,-0.714878570820604,-0.714878570820604,1.0
11260000,0.63898903,96.93827160493827,-0.65116274,-0.7355500000068941,-0.7355500000068941,1.0
11270000,0.55062324,368.35714285714283,-0.54102343,-0.8751749992370605,-0.8751749992370605,1.0
11280000,0.6263945,389.4761904761905,-0.5767798,-0.6196380952994028,-0.6196380952994028,1.0
11290000,0.4700283,226.48,-0.5051186,-0.9132326089817545,-0.9132326089817545,1.0
11300000,0.5052495,315.62068965517244,-0.5253411,-0.6673250019550323,-0.6673250019550323,1.0
11310000,0.42082718,234.10416666666666,-0.6168051,-0.8646381366050849,-0.8646381366050849,1.0
11320000,0.513799,259.9230769230769,-0.4127593,-0.239238094715845,-0.239238094715845,1.0
11330000,0.52814066,206.88888888888889,-0.5828226,-0.8607151175654212,-0.8607151175654212,1.0
11340000,0.41367835,343.64,-0.5640361,-0.8755229165156683,-0.8755229165156683,1.0
11350000,0.47783664,214.69230769230768,-0.6669864,-0.8337046294300644,-0.8337046294300644,1.0
11360000,0.7277031,302.86046511627904,-0.58092314,-0.8299097564162278,-0.8299097564162278,1.0
11370000,0.35144874,38.121212121212125,-0.61434805,-1.0,-1.0,1.0
11380000,0.18898965,1172.7142857142858,-0.14019032,None,None,1.0
11390000,0.6517454,524.4242424242424,-0.5020194,-0.7516625076532364,-0.7516625076532364,1.0
11400000,0.55889136,186.0493827160494,-0.72418183,-0.8839459301427354,-0.8839459301427354,1.0
11410000,0.29902846,419.3333333333333,-0.38770953,-0.6162346142988938,-0.6162346142988938,1.0
11420000,0.29018256,945.0,-0.13337941,-1.0,-1.0,1.0
11430000,0.62690353,423.7096774193548,-0.540294,-0.8183196963685931,-0.8183196963685931,1.0
11440000,0.37686324,807.8823529411765,-0.4485474,-0.7897368418542963,-0.7897368418542963,1.0
11450000,0.41774178,233.78947368421052,-0.5171525,-0.6974681814511617,-0.6974681814511617,1.0
11460000,0.21311396,539.25,-0.36692306,-0.7002349972724915,-0.7002349972724915,1.0
11470000,0.38804486,808.65,-0.44435766,-0.7501500010490417,-0.7501500010490417,1.0
11480000,0.382519,1613.8,-0.32124302,-0.9,-0.9,1.0
11490000,0.47440597,946.0909090909091,-0.3149036,-0.75,-0.75,1.0
11500000,0.39849156,780.0,-0.13059035,None,None,1.0
11510000,0.5221335,718.9629629629629,-0.4457122,-0.7917562499642372,-0.7917562499642372,1.0
11520000,0.33351606,761.578947368421,-0.37424585,-0.668412501613299,-0.668412501613299,1.0
11530000,0.54356945,288.3333333333333,-0.5425459,-0.7062191191841575,-0.7062191191841575,1.0
11540000,0.37680462,906.4666666666667,-0.3367054,-0.7279636372219432,-0.7279636372219432,1.0
11550000,0.30383393,None,-0.29010195,-0.8888888888888888,-0.8888888888888888,1.0
11560000,0.57701415,846.7142857142857,-0.28580034,-0.8571428571428571,-0.8571428571428571,1.0
11570000,0.55171114,349.59090909090907,-0.35187668,-0.5299058801987592,-0.5299058801987592,1.0
11580000,0.7362127,1403.8333333333333,-0.4406753,-0.8002400010824203,-0.8002400010824203,1.0
11590000,0.37316623,396.6,-0.39239526,-0.6434285725866046,-0.6434285725866046,1.0
11600000,0.6488275,1329.8,-0.16482653,-0.3333333333333333,-0.3333333333333333,1.0
11610000,0.47140837,1133.875,-0.3537271,-0.8184636343609203,-0.8184636343609203,1.0
11620000,0.4591079,1322.8333333333333,-0.36698857,-0.667116665840149,-0.667116665840149,1.0
11630000,0.7397875,204.83333333333334,-0.14407355,-0.6666666666666666,-0.6666666666666666,1.0
11640000,0.3415264,908.9230769230769,-0.40205202,-0.8127031251788139,-0.8127031251788139,1.0
11650000,0.5449123,1119.5384615384614,-0.24272263,-0.7002699971199036,-0.7002699971199036,1.0
11660000,0.39252877,445.1,-0.42055163,-0.6504449993371964,-0.6504449993371964,1.0
11670000,0.35725412,2026.0,-0.08691884,0.0,0.0,1.0
11680000,0.34183604,2646.5,-0.15220359,-0.5,-0.5,1.0
11690000,0.47998428,654.5384615384615,-0.2138731,-0.7142857142857143,-0.7142857142857143,1.0
11700000,0.43336952,267.10526315789474,-0.5090534,-0.7668383320172628,-0.7668383320172628,1.0
11710000,0.33294374,2672.3333333333335,-0.08729281,0.0,0.0,1.0
11720000,0.36391056,980.5882352941177,-0.3280138,-0.6442571452685765,-0.6442571452685765,1.0
11730000,0.34707758,1519.25,-0.19317938,-0.0010428598948887416,-0.0010428598948887416,1.0
11740000,0.50308,254.6,-0.3979977,-0.7779555552535586,-0.7779555552535586,1.0
11750000,0.50346434,2418.8571428571427,-0.28101674,-0.8888888888888888,-0.8888888888888888,1.0
11760000,0.51484406,497.7,-0.2802566,-0.500353570495333,-0.500353570495333,1.0
11770000,0.4937884,1833.2,-0.18837236,-0.42897857086999075,-0.42897857086999075,1.0
11780000,0.45865968,610.7272727272727,-0.27845737,-0.9090909090909091,-0.9090909090909091,1.0
11790000,0.5958133,916.2,-0.35532853,-0.9285714285714286,-0.9285714285714286,1.0
11800000,0.57827634,603.125,-0.32865444,-0.5720821406160083,-0.5720821406160083,1.0
11810000,0.45270225,49.6,-0.42727262,-0.7063411754720351,-0.7063411754720351,1.0
11820000,0.47218627,2426.4,-0.14368592,-0.4,-0.4,1.0
11830000,0.4330864,921.8235294117648,-0.297589,-0.7276909080418673,-0.7276909080418673,1.0
11840000,0.48309088,1588.8,-0.2756144,-0.8888888888888888,-0.8888888888888888,1.0
11850000,0.50958824,541.6923076923077,-0.4132555,-0.5561527775393592,-0.5561527775393592,1.0
11860000,0.50726277,596.8260869565217,-0.47081318,-0.8462653847841116,-0.8462653847841116,1.0
11870000,0.48580894,381.8125,-0.4237482,-0.8002074986696244,-0.8002074986696244,1.0
11880000,0.8790214,718.0909090909091,-0.16138329,-1.0,-1.0,1.0
11890000,0.74553555,392.96774193548384,-0.578117,-0.7503203134983778,-0.7503203134983778,1.0
11900000,0.6968512,263.76190476190476,-0.47029155,-0.7088583335280418,-0.7088583335280418,1.0
11910000,0.5699278,646.9333333333333,-0.32169762,-0.6159384617438683,-0.6159384617438683,1.0
11920000,0.5007051,875.4285714285714,-0.25032198,-0.4551318179477345,-0.4551318179477345,1.0
11930000,0.4384628,2010.25,-0.31235737,-0.6430071422031948,-0.6430071422031948,1.0
11940000,0.5288385,444.1,-0.26507688,-0.6711000402768453,-0.6711000402768453,1.0
11950000,0.54560333,726.5555555555555,-0.39619264,-0.6203523817516509,-0.6203523817516509,1.0
11960000,0.71934277,1095.4166666666667,-0.21232527,-0.6,-0.6,1.0
11970000,0.6224798,713.6666666666666,-0.32161236,-0.8461538461538461,-0.8461538461538461,1.0
11980000,0.4714752,432.4193548387097,-0.4733555,-0.8890611109910188,-0.8890611109910188,1.0
11990000,0.60707796,558.8666666666667,-0.31012836,-0.6431535695280347,-0.6431535695280347,1.0
12000000,0.6784493,303.34,-0.6131841,-0.8631323529224769,-0.8631323529224769,1.0
12010000,0.77505994,124.80246913580247,-0.7076258,-0.8485848103897481,-0.8485848103897481,1.0
12020000,0.6261497,318.1666666666667,-0.48597544,-0.7695807692332145,-0.7695807692332145,1.0
12030000,0.76628435,449.4782608695652,-0.2751803,-1.0,-1.0,1.0
12040000,0.7511286,130.9787234042553,-0.6013077,-0.6790796619350628,-0.6790796619350628,1.0
12050000,0.30138892,623.0666666666667,-0.35189936,-0.38973333107100594,-0.38973333107100594,1.0
12060000,0.5690603,528.75,-0.079061605,-1.0,-1.0,1.0
12070000,0.63375324,646.32,-0.4107324,-0.7369526310970909,-0.7369526310970909,1.0
12080000,0.94021195,157.97222222222223,-0.7052598,-0.8004831239581108,-0.8004831239581108,1.0
12090000,0.72491276,208.33333333333334,-0.68572277,-0.8942340901403716,-0.8942340901403716,1.0
12100000,0.835226,230.2391304347826,-0.6206584,-0.8669533332188925,-0.8669533332188925,1.0
12110000,0.814287,331.57142857142856,-0.413295,-1.0,-1.0,1.0
12120000,0.7578667,349.4347826086956,-0.57516545,-0.8639306805350564,-0.8639306805350564,1.0
12130000,0.45399436,542.8571428571429,-0.38582644,-0.7860392842973981,-0.7860392842973981,1.0
12140000,0.4743069,312.625,-0.22840498,-0.1441357135772705,-0.1441357135772705,1.0
12150000,0.44110155,3587.6666666666665,-0.14113669,-1.0,-1.0,1.0
12160000,1.011841,456.0576923076923,-0.5147786,-0.6859457135200501,-0.6859457135200501,1.0
12170000,0.792416,107.16901408450704,-0.68302107,-0.7715343366186302,-0.7715343366186302,1.0
12180000,0.53580695,218.92,-0.44440827,-0.6197000003996349,-0.6197000003996349,1.0
12190000,0.6516426,190.43835616438355,-0.6782768,-0.8904054877234668,-0.8904054877234668,1.0
12200000,0.4064184,131.57142857142858,-0.26732472,-0.5562277767393324,-0.5562277767393324,1.0
12210000,0.3989173,838.4,-0.066987455,0.0,0.0,1.0
12220000,0.44927725,1151.5454545454545,-0.18678528,-0.2868428570883615,-0.2868428570883615,1.0
12230000,0.57146245,977.304347826087,-0.40315112,-0.6209758622892971,-0.6209758622892971,1.0
12240000,0.53066295,345.75,-0.30673754,-1.0,-1.0,1.0
12250000,0.4310431,999.8888888888889,-0.24655417,-0.5006437450647354,-0.5006437450647354,1.0
12260000,0.57674074,345.0,-0.24031734,-0.8,-0.8,1.0
12270000,0.3845464,1596.7692307692307,-0.42232242,-0.6819749989292838,-0.6819749989292838,1.0
12280000,0.44834632,1290.0,-0.11910862,-1.0,-1.0,1.0
12290000,0.39741212,841.7142857142857,-0.23266168,-0.5012937486171722,-0.5012937486171722,1.0
12300000,0.41469342,752.2173913043479,-0.3774497,-0.7145047613552639,-0.7145047613552639,1.0
12310000,0.38969776,496.0,-0.23593776,-0.75,-0.75,1.0
12320000,0.44257098,1161.0,-0.24316098,-0.5003499984741211,-0.5003499984741211,1.0
12330000,0.501849,885.6315789473684,-0.39303717,-0.7373052615868417,-0.7373052615868417,1.0
12340000,0.69837505,363.8333333333333,-0.44652534,-0.6254895851016045,-0.6254895851016045,1.0
12350000,0.48685554,1122.6,-0.3762219,-0.714767860514777,-0.714767860514777,1.0
12360000,0.57946754,986.1875,-0.3693662,-0.7503125021855036,-0.7503125021855036,1.0
12370000,0.5498381,435.61538461538464,-0.4386449,-0.8334916664494408,-0.8334916664494408,1.0
12380000,0.5045633,639.421052631579,-0.4411324,-0.8422289459328902,-0.8422289459328902,1.0
12390000,0.35441035,840.6666666666666,-0.18465045,-1.0,-1.0,1.0
12400000,0.50100195,407.6296296296296,-0.5073954,-0.8334854170680046,-0.8334854170680046,1.0
12410000,0.7858409,188.2391304347826,-0.6394989,-0.8915195646493331,-0.8915195646493331,1.0
12420000,0.67477036,455.64102564102564,-0.5984792,-0.8159763154230619,-0.8159763154230619,1.0
12430000,0.83210063,348.23333333333335,-0.55783075,-1.0,-1.0,1.0
12440000,0.5654091,405.7142857142857,-0.49703676,-0.6525413057078486,-0.6525413057078486,1.0
12450000,0.5356202,1620.0,-0.26598832,-0.6003099977970123,-0.6003099977970123,1.0
12460000,0.43795416,602.8888888888889,-0.30912793,-0.875,-0.875,1.0
12470000,0.705887,560.64,-0.39567357,-0.6506099998950958,-0.6506099998950958,1.0
12480000,0.47550997,1214.8,-0.35707897,-0.7335599978764852,-0.7335599978764852,1.0
12490000,0.6106549,93.76923076923077,-0.41141617,-0.5460977256298065,-0.5460977256298065,1.0
12500000,0.61062735,835.4705882352941,-0.24037652,-1.0,-1.0,1.0
12510000,0.528258,328.55172413793105,-0.49546683,-0.5861791968345642,-0.5861791968345642,1.0
12520000,0.38726637,234.29032258064515,-0.5801026,-0.7119473783593429,-0.7119473783593429,1.0
12530000,0.40745687,433.44444444444446,-0.47881344,-0.6935845325733053,-0.6935845325733053,1.0
12540000,0.5899928,735.35,-0.4035703,-0.7859678566455841,-0.7859678566455841,1.0
12550000,0.5441277,433.375,-0.38259673,-0.8422710519087943,-0.8422710519087943,1.0
12560000,0.60922325,1113.75,-0.22338326,-1.0,-1.0,1.0
12570000,0.47381946,582.2,-0.3699679,-0.7145571410655975,-0.7145571410655975,1.0
12580000,0.48197946,1748.7142857142858,-0.21239918,-0.44477222363154095,-0.44477222363154095,1.0
12590000,0.60305136,963.6666666666666,-0.22620238,-0.8333333333333334,-0.8333333333333334,1.0
12600000,0.50572765,1480.7142857142858,-0.084058866,0.0,0.0,1.0
12610000,0.54045403,805.9375,-0.35912824,-0.4714235312798444,-0.4714235312798444,1.0
12620000,0.61897,841.3333333333334,-0.38983202,-0.6319684198028163,-0.6319684198028163,1.0
12630000,0.662076,1856.0,-0.15962543,-1.0,-1.0,1.0
12640000,0.654769,913.7692307692307,-0.19752061,-0.8571428571428571,-0.8571428571428571,1.0
12650000,0.6002045,1031.2307692307693,-0.27972734,-0.14397143040384566,-0.14397143040384566,1.0
12660000,0.5008066,615.5555555555555,-0.34114128,-0.8235294117647058,-0.8235294117647058,1.0
12670000,0.55804586,335.0,-0.38113824,-0.5277236825541446,-0.5277236825541446,1.0
12680000,0.49118963,630.0714285714286,-0.19830358,-0.4295142889022827,-0.4295142889022827,1.0
12690000,0.44044638,367.26666666666665,-0.3812326,-0.6319736838340759,-0.6319736838340759,1.0
12700000,0.46490815,672.8064516129032,-0.43723434,-0.35800535551139284,-0.35800535551139284,1.0
12710000,0.5849817,227.52777777777777,-0.5709972,-0.7730113633654334,-0.7730113633654334,1.0
12720000,0.618219,1133.625,-0.11924111,-0.25111250579357147,-0.25111250579357147,1.0
12730000,0.5110269,1723.3333333333333,-0.15047242,-1.0,-1.0,1.0
12740000,0.5502262,1299.25,-0.24527085,-0.1689333419005076,-0.1689333419005076,1.0
12750000,0.57259065,835.2857142857143,-0.2545983,-0.6366090882908214,-0.6366090882908214,1.0
12760000,0.5850394,728.1666666666666,-0.21273176,-0.7777777777777778,-0.7777777777777778,1.0
12770000,0.51671726,1632.8,-0.15981399,-0.20052000284194946,-0.20052000284194946,1.0
12780000,0.5561624,641.9090909090909,-0.32329547,-0.6255374997854233,-0.6255374997854233,1.0
12790000,0.52468383,1174.142857142857,-0.3394651,-0.6115388870239258,-0.6115388870239258,1.0
12800000,0.6035123,None,-0.06513955,-0.5,-0.5,1.0
12810000,0.3886641,1523.0,-0.0529172,None,None,1.0
12820000,0.5866666,1325.9166666666667,-0.17095403,-0.30037000179290774,-0.30037000179290774,1.0
12830000,0.6064578,2670.6666666666665,-0.2655406,-0.6365318189967762,-0.6365318189967762,1.0
12840000,0.6289899,763.25,-0.09658388,0.49810001254081726,0.49810001254081726,1.0
12850000,0.70942426,754.6666666666666,-0.48845276,-0.5631343759596348,-0.5631343759596348,1.0
12860000,0.5510144,94.11111111111111,-0.29334155,-0.6153846153846154,-0.6153846153846154,1.0
12870000,0.44608748,657.4444444444445,-0.31308436,-0.5460318164391951,-0.5460318164391951,1.0
12880000,0.5612263,3999.0,-0.14480606,-1.0,-1.0,1.0
12890000,0.55795383,1735.0,-0.066529125,0.0,0.0,1.0
12900000,0.60093546,953.5555555555555,-0.24843937,-0.5002958327531815,-0.5002958327531815,1.0
12910000,0.620947,520.75,-0.28642875,-0.3339499980211258,-0.3339499980211258,1.0
12920000,0.7136085,738.3684210526316,-0.20930403,-0.5008333325386047,-0.5008333325386047,1.0
12930000,0.6527019,1027.888888888889,-0.45220017,-0.6211396558531399,-0.6211396558531399,1.0
12940000,0.53592646,453.42857142857144,-0.08335309,-0.5,-0.5,1.0
12950000,0.55378884,791.5,-0.24959128,-0.7782444424099393,-0.7782444424099393,1.0
12960000,0.49313417,852.9,-0.22062102,-0.625,-0.625,1.0
12970000,0.75396806,1897.090909090909,-0.24987379,-0.33721114529503715,-0.33721114529503715,1.0
12980000,0.79986274,1021.4,-0.19747992,-0.625,-0.625,1.0
12990000,0.5382957,482.14285714285717,-0.39012116,-0.6674027740955353,-0.6674027740955353,1.0
13000000,0.58531624,723.7391304347826,-0.41035542,-0.524466662179856,-0.524466662179856,1.0
13010000,0.74318826,588.2857142857143,-0.3114471,-0.8001699984073639,-0.8001699984073639,1.0
13020000,0.4314301,523.4,-0.31719005,-0.5007964287485395,-0.5007964287485395,1.0
13030000,0.62699074,688.5,-0.3687995,-0.849658902734518,-0.849658902734518,1.0
13040000,0.5203898,601.3571428571429,-0.3755418,-0.7504074990749359,-0.7504074990749359,1.0
13050000,0.8074505,243.5,-0.5401194,-0.757336594709536,-0.757336594709536,1.0
13060000,0.5441291,269.3333333333333,-0.4830915,-0.7283545461567965,-0.7283545461567965,1.0
13070000,0.60107243,325.13793103448273,-0.48911938,-0.556963884168201,-0.556963884168201,1.0
13080000,0.6329804,331.35,-0.45913374,-0.8003349999586741,-0.8003349999586741,1.0
13090000,0.7032971,1074.8333333333333,-0.26984248,-0.6923076923076923,-0.6923076923076923,1.0
13100000,0.7773299,357.90625,-0.34016943,-0.842226317054347,-0.842226317054347,1.0
13110000,0.53207064,127.87692307692308,-0.7075543,-0.738946538246595,-0.738946538246595,1.0
13120000,0.50131077,110.91304347826087,-0.58282316,-0.8226144433021545,-0.8226144433021545,1.0
13130000,0.44455355,106.0,-0.5560081,-0.756456097451652,-0.756456097451652,1.0
13140000,0.42189664,473.2083333333333,-0.44245505,-0.8752781264483929,-0.8752781264483929,1.0
13150000,0.7438795,227.94285714285715,-0.5874781,-0.6584335526353434,-0.6584335526353434,1.0
13160000,0.32739303,164.9142857142857,-0.52542394,-0.7343149999777476,-0.7343149999777476,1.0
13170000,0.48459613,486.0,-0.4516569,-0.7250551725256031,-0.7250551725256031,1.0
13180000,0.45138136,396.25,-0.39181033,-0.7898421036569696,-0.7898421036569696,1.0
13190000,0.64482105,564.0666666666667,-0.42811838,-0.7694096152599041,-0.7694096152599041,1.0
13200000,0.66227627,87.09009009009009,-0.71777534,-0.8464615385119731,-0.8464615385119731,1.0
13210000,0.67752296,139.60638297872342,-0.65401816,-0.841097874210236,-0.841097874210236,1.0
13220000,0.98251534,68.11206896551724,-0.72330755,-0.8389995963342728,-0.8389995963342728,1.0
13230000,0.8871904,254.66666666666666,-0.5981621,-0.7037310841921214,-0.7037310841921214,1.0
13240000,0.6071693,266.1276595744681,-0.58235985,-0.7785818992659103,-0.7785818992659103,1.0
13250000,0.41069633,188.27777777777777,-0.59002006,-0.7603199982643127,-0.7603199982643127,1.0
13260000,0.05905519,1351.3333333333333,-0.46428612,-1.0,-1.0,1.0
13270000,0.055251896,1366.3333333333333,-0.35900658,-0.6666666666666666,-0.6666666666666666,1.0
13280000,0.58170694,656.0322580645161,-0.46579546,-0.8571428571428571,-0.8571428571428571,1.0
13290000,0.7909731,136.31914893617022,-0.68564415,-0.7614086970039036,-0.7614086970039036,1.0
13300000,0.71852964,47.29213483146067,-0.7348576,-0.8283548383943496,-0.8283548383943496,1.0
13310000,0.27492625,189.92727272727274,-0.66882896,-0.8597874995321035,-0.8597874995321035,1.0
13320000,0.09134696,1371.5,-0.43799725,-0.6005599975585938,-0.6005599975585938,1.0
13330000,0.43824008,532.4615384615385,-0.4129329,-0.750243753194809,-0.750243753194809,1.0
13340000,0.30949992,490.1666666666667,-0.52802545,-0.5524500012397766,-0.5524500012397766,1.0
13350000,0.33265215,737.1111111111111,-0.4657622,-0.6670472224553426,-0.6670472224553426,1.0
13360000,0.2536449,450.05,-0.44816655,-0.5562638872199588,-0.5562638872199588,1.0
