Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
980000,3.2878153,0.0,-0.018287016,1778.8333333333333,0.4066765407721202,0.4066765407721202,1.0
990000,3.28768,0.0,-0.015159463,2999.0,0.0,0.0,1.0
1000000,3.2879012,0.0,-0.016730666,2999.0,0.0,0.0,1.0
1010000,3.2878668,0.0,-0.01119307,2999.0,0.0,0.0,1.0
1020000,3.287623,0.0,-0.014603627,2978.75,-0.25,-0.25,1.0
1030000,3.271104,0.0,-0.013244376,2725.5555555555557,0.20514562726020813,0.20514562726020813,1.0
1040000,3.2592916,0.0,-0.0028651922,None,0.0,0.0,1.0
1050000,3.2605422,0.0,-0.009036425,2999.0,0.0,0.0,1.0
1060000,3.2629354,0.0,-0.0012937884,2999.0,0.0,0.0,1.0
1070000,3.2623725,0.0,-0.0015615427,2999.0,0.0,0.0,1.0
1080000,3.2600944,0.0,-0.0032751889,2672.6666666666665,-0.3333333333333333,-0.3333333333333333,1.0
1090000,3.2604926,0.0,0.001450394,2999.0,0.0,0.0,1.0
1100000,3.261583,0.0,-0.001162418,2519.4,0.15985279083251952,0.15985279083251952,1.0
1110000,3.2604265,0.0,-0.0014164792,2999.0,0.0,0.0,1.0
1120000,3.2613676,0.0,-0.0005631104,2999.0,0.0,0.0,1.0
1130000,3.262792,0.0,-0.0010561079,2999.0,0.0,0.0,1.0
1140000,3.262801,0.0,-0.006582301,2999.0,0.0,0.0,1.0
1150000,3.26253,0.0,-0.004180658,2999.0,0.0,0.0,1.0
1160000,3.263428,0.0,-0.006278747,2999.0,0.0,0.0,1.0
1170000,3.261505,0.0,-0.00049954257,2999.0,0.0,0.0,1.0
1180000,3.2612627,0.0,0.0024167974,2999.0,0.0,0.0,1.0
1190000,3.261835,0.0,-0.0027084341,2999.0,0.0,0.0,1.0
1200000,3.263071,0.0,-0.00081285974,2999.0,0.0,0.0,1.0
1210000,3.2626603,0.0,-0.0028984805,2999.0,0.0,0.0,1.0
1220000,3.2598712,0.0,0.00053936447,2776.0,0.0743531882762909,0.0743531882762909,1.0
1230000,3.2608929,0.0,0.0024201875,2999.0,0.0,0.0,1.0
1240000,3.2632818,0.0,-0.0048743766,2257.5,0.2471499890089035,0.2471499890089035,1.0
1250000,3.2618508,0.0,-0.0016858485,2999.0,0.0,0.0,1.0
1260000,3.265293,0.0,-0.004252825,2300.0,0.23299041390419006,0.23299041390419006,1.0
1270000,3.2648253,0.0,-0.009189275,2511.0,-0.2,-0.2,1.0
1280000,3.2623854,0.0,-0.0049162013,2999.0,0.0,0.0,1.0
1290000,3.2605767,0.0,-0.0019163113,2404.2,0.24785000085830688,0.24785000085830688,1.0
1300000,3.2644987,0.0,-0.0025749966,2999.0,0.0,0.0,1.0
1310000,3.2600236,0.0,-0.0007224207,2999.0,0.0,0.0,1.0
1320000,3.2613707,0.0,-0.00019242051,2999.0,0.0,0.0,1.0
1330000,3.2612777,0.0,-0.0006412006,2999.0,0.0,0.0,1.0
1340000,3.2632797,0.0,-0.003724876,2999.0,0.0,0.0,1.0
