Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1720000,3.253792,0.0,0.023908505,1988.142857142857,0.3369531546320234,0.3369531546320234,1.0
1730000,3.2568998,0.0,0.020873975,2813.6666666666665,-0.5,-0.5,1.0
1740000,3.2559388,0.0,0.021460894,1976.0,-0.04393391311168671,-0.04393391311168671,1.0
1750000,3.2558892,0.0,0.02166778,2999.0,0.0,0.0,1.0
1760000,3.255112,0.0,0.021765528,2778.2,0.07363646030426026,0.07363646030426026,1.0
1770000,3.2557611,0.0,0.02268053,2018.5,-0.3578683137893677,-0.3578683137893677,1.0
1780000,3.256333,0.0,0.0220428,2999.0,0.0,0.0,1.0
1790000,3.2579126,0.0,0.021722732,2071.5,0.4122564196586609,0.4122564196586609,1.0
1800000,3.253462,0.0,0.022511028,2258.5,0.19742666482925414,0.19742666482925414,1.0
1810000,3.256426,0.0,0.02391106,2670.0,-0.2,-0.2,1.0
1820000,3.2559943,0.0,0.022750016,2824.3333333333335,0.0582884947458903,0.0582884947458903,1.0
1830000,3.2570944,0.0,0.023723613,2429.0,0.18998663425445556,0.18998663425445556,1.0
1840000,3.256008,0.0,0.022240613,2406.4,0.24693332612514496,0.24693332612514496,1.0
1850000,3.2561367,0.0,0.02239327,2020.6666666666667,0.32615556319554645,0.32615556319554645,1.0
1860000,3.2556324,0.0,0.022947172,2999.0,0.0,0.0,1.0
1870000,3.2561893,0.0,0.021947803,2413.8,0.19509334564208985,0.19509334564208985,1.0
1880000,3.255744,0.0,0.022766992,2450.75,0.18273237347602844,0.18273237347602844,1.0
1890000,3.2538507,0.0,0.023589222,2999.0,0.0,0.0,1.0
1900000,3.2542481,0.0,0.02360839,2707.75,0.12948008378346762,0.12948008378346762,1.0
1910000,3.2537892,0.0,0.02302912,2999.0,0.0,0.0,1.0
1920000,3.255734,0.0,0.023011876,2999.0,0.0,0.0,1.0
1930000,3.2534113,0.0,0.024169493,2411.0,0.1959492564201355,0.1959492564201355,1.0
1940000,3.2563686,0.0,0.022295864,2433.4,0.1885066032409668,0.1885066032409668,1.0
1950000,3.254213,0.0,0.023111671,2405.2,0.1979333281517029,0.1979333281517029,1.0
1960000,3.2543473,0.0,0.023522494,2247.8,0.3130907565355301,0.3130907565355301,1.0
1970000,3.2543826,0.0,0.024405677,2289.3333333333335,0.17738227546215057,0.17738227546215057,1.0
1980000,3.2560112,0.0,0.022968236,2999.0,0.0,0.0,1.0
1990000,3.253958,0.0,0.022538027,2345.8,-0.0025166720151901245,-0.0025166720151901245,1.0
2000000,3.2573452,0.0,0.022490192,2261.5,0.1966399908065796,0.1966399908065796,1.0
2010000,3.2562394,0.0,0.020914318,2454.25,0.1816088855266571,0.1816088855266571,1.0
2020000,3.256711,0.0,0.022215877,2433.8,0.1884132742881775,0.1884132742881775,1.0
2030000,3.25902,0.0,0.02270326,1842.1666666666667,0.3855317334334056,0.3855317334334056,1.0
2040000,3.2541585,0.0,0.022663515,2999.0,0.0,0.0,1.0
2050000,3.2545288,0.0,0.02248184,2007.0,0.33073333899180096,0.33073333899180096,1.0
2060000,3.2429411,0.0,0.023965806,2929.5714285714284,0.0,0.0,1.0
2070000,3.246219,0.0,0.024312992,None,0.054090301195780434,0.054090301195780434,1.0
2080000,3.243131,0.0,0.023523804,2748.8,0.08340559005737305,0.08340559005737305,1.0
2090000,3.2420044,0.0,0.024285726,1812.8,-0.0009333372116088867,-0.0009333372116088867,1.0
2100000,3.2411954,0.0,0.024480233,2999.0,0.0,0.0,1.0
2110000,3.244182,0.0,0.02351429,2999.0,0.0,0.0,1.0
2120000,3.2392805,0.0,0.024852503,2357.0,0.17122631072998046,0.17122631072998046,1.0
2130000,3.242178,0.0,0.02400311,2999.0,0.0,0.0,1.0
2140000,3.2421098,0.0,0.02487675,2409.2,0.19661333560943603,0.19661333560943603,1.0
2150000,3.2422168,0.0,0.022239909,1999.25,-0.5,-0.5,1.0
2160000,3.244031,0.0,0.02333696,2185.6,-0.005559980869293213,-0.005559980869293213,1.0
2170000,3.2410686,0.0,0.024564812,2999.0,0.0,0.0,1.0
2180000,3.2423794,0.0,0.025031239,2799.0,0.06684160232543945,0.06684160232543945,1.0
2190000,3.239303,0.0,0.02454392,2592.0,0.10175806283950806,0.10175806283950806,1.0
2200000,3.244186,0.0,0.02503281,2148.0,0.28368818759918213,0.28368818759918213,1.0
2210000,3.2409668,0.0,0.024478601,2800.75,0.06615671515464783,0.06615671515464783,1.0
2220000,3.2419486,0.0,0.026600799,1994.3333333333333,0.33486176530520123,0.33486176530520123,1.0
2230000,3.2391992,0.0,0.023753118,2999.0,0.0,0.0,1.0
2240000,3.2411585,0.0,0.023727447,2999.0,0.0,0.0,1.0
2250000,3.2426522,0.0,0.024236862,2999.0,0.0,0.0,1.0
2260000,3.242894,0.0,0.02338082,2999.0,0.0,0.0,1.0
2270000,3.2408247,0.0,0.024466963,2894.75,0.03485351800918579,0.03485351800918579,1.0
2280000,3.24092,0.0,0.024666889,2999.0,0.0,0.0,1.0
2290000,3.2429125,0.0,0.024688605,2999.0,0.0,0.0,1.0
2300000,3.2462828,0.0,0.023424244,2017.5,-0.3333333333333333,-0.3333333333333333,1.0
2310000,3.2462912,0.0,0.026101843,1066.8,0.6441119909286499,0.6441119909286499,1.0
2320000,3.2437663,0.0,0.02412793,2122.0,0.350772762298584,0.350772762298584,1.0
2330000,3.2399967,0.0,0.024727933,2041.0,0.23944999277591705,0.23944999277591705,1.0
2340000,3.2459621,0.0,0.02465126,1846.5714285714287,0.322888841231664,0.322888841231664,1.0
2350000,3.2437222,0.0,0.023146588,2999.0,0.2505543828010559,0.2505543828010559,1.0
2360000,3.2412715,0.0,0.02358446,2999.0,0.0,0.0,1.0
2370000,3.2412229,0.0,0.02443247,2410.2,0.19630666971206664,0.19630666971206664,1.0
2380000,3.2453759,0.0,0.022893298,2999.0,0.0,0.0,1.0
2390000,3.2443037,0.0,0.022624401,1904.8,-0.4,-0.4,1.0
2400000,3.245349,0.0,0.022525571,2716.6,0.11765122413635254,0.11765122413635254,1.0
2410000,3.242641,0.0,0.02390945,2022.6,0.32538567781448363,0.32538567781448363,1.0
2420000,3.2412627,0.0,0.028670708,1413.25,0.4228928565979004,0.4228928565979004,1.0
2430000,3.246264,0.0,0.023931766,2416.2,0.19429335594177247,0.19429335594177247,1.0
2440000,3.2495565,0.0,0.022635434,2521.75,0.18633107344309488,0.18633107344309488,1.0
2450000,3.2430902,0.0,0.023575613,1874.5,0.012914800643920898,0.012914800643920898,1.0
2460000,3.240964,0.0,0.025776537,2168.6666666666665,0.2767770489056905,0.2767770489056905,1.0
2470000,3.2431483,0.0,0.023183405,2404.8,0.24754999577999115,0.24754999577999115,1.0
2480000,3.244358,0.0,0.023411853,2624.0,0.1250375509262085,0.1250375509262085,1.0
2490000,3.2404006,0.0,0.024764698,2402.5,0.15907944440841676,0.15907944440841676,1.0
2500000,3.2429688,0.0,0.024055503,2030.2,0.32299896478652956,0.32299896478652956,1.0
2510000,3.2439613,0.0,0.02297121,2999.0,0.0,0.0,1.0
2520000,3.2443118,0.0,0.02663222,2012.3333333333333,0.3288555443286896,0.3288555443286896,1.0
2530000,3.2417612,0.0,0.022967367,2266.5,0.32555556297302246,0.32555556297302246,1.0
2540000,3.2469766,0.0,0.023677932,2497.0,0.12554806470870972,0.12554806470870972,1.0
2550000,3.2415268,0.0,0.024596257,2414.2,0.19490668773651124,0.19490668773651124,1.0
2560000,3.238793,0.0,0.0238141,2999.0,0.0,0.0,1.0
2570000,3.2359545,0.0,0.037321664,1348.6,0.6107916906476021,0.6107916906476021,1.0
2580000,3.232561,0.0,0.024114655,2999.0,0.15369853377342224,0.15369853377342224,1.0
2590000,3.2386842,0.0,0.024029749,1728.5,0.13258853554725647,0.13258853554725647,1.0
2600000,3.2369611,0.0,0.026660932,1964.0,0.13895238297326223,0.13895238297326223,1.0
2610000,3.2393394,0.0,0.01950416,2520.0,-0.5,-0.5,1.0
2620000,3.2375972,0.0,0.02175977,2999.0,0.0,0.0,1.0
2630000,3.2363143,0.0,0.0210765,2999.0,0.0,0.0,1.0
2640000,3.233902,0.0,0.021339502,2999.0,0.0,0.0,1.0
2650000,3.234165,0.0,0.033022217,1821.125,0.39265909045934677,0.39265909045934677,1.0
2660000,3.2360249,0.0,0.02651239,1541.6666666666667,0.413848078250885,0.413848078250885,1.0
2670000,3.234872,0.0,0.022040531,2999.0,0.28179935614267987,0.28179935614267987,1.0
2680000,3.235349,0.0,0.02603522,1182.2,0.17403651608361137,0.17403651608361137,1.0
2690000,3.2377584,0.0,0.028073229,2258.0,0.37577309608459475,0.37577309608459475,1.0
2700000,3.2371902,0.0,0.020670347,2467.0,-0.2,-0.2,1.0
2710000,3.233573,0.0,0.03269346,1250.888888888889,0.5827255381478204,0.5827255381478204,1.0
2720000,3.2343092,0.0,0.026155205,1804.6,0.497666671872139,0.497666671872139,1.0
2730000,3.241374,0.0,0.026956666,1539.5,0.3892133593559265,0.3892133593559265,1.0
2740000,3.2350948,0.0,0.020773338,2637.2,0.12061212062835694,0.12061212062835694,1.0
2750000,3.237876,0.0,0.02978671,1342.375,0.6311037881033761,0.6311037881033761,1.0
2760000,3.2361224,0.0,0.024486933,2061.6666666666665,0.2342832386493683,0.2342832386493683,1.0
2770000,3.235724,0.0,0.023507707,2369.1666666666665,0.25188628435134885,0.25188628435134885,1.0
2780000,3.2359157,0.0,0.024651647,1559.2,0.39995793501536053,0.39995793501536053,1.0
2790000,3.2353702,0.0,0.024174862,2215.0,0.261321226755778,0.261321226755778,1.0
2800000,3.2351425,0.0,0.025249742,2256.25,0.330133318901062,0.330133318901062,1.0
2810000,3.2367513,0.0,0.025033636,2602.5,0.08805346488952637,0.08805346488952637,1.0
2820000,3.2368886,0.0,0.02545503,2004.1666666666667,0.33162222305933636,0.33162222305933636,1.0
2830000,3.2382364,0.0,0.0236026,2432.6,0.23604993522167206,0.23604993522167206,1.0
2840000,3.2348568,0.0,0.023170406,1738.25,0.048138225078582765,0.048138225078582765,1.0
2850000,3.236393,0.0,0.021680182,2999.0,0.0,0.0,1.0
2860000,3.2316082,0.0,0.03188013,1444.888888888889,0.582832895219326,0.582832895219326,1.0
2870000,3.235087,0.0,0.024610229,2252.0,0.24898333847522736,0.24898333847522736,1.0
2880000,3.235247,0.0,0.022135982,2999.0,0.0,0.0,1.0
2890000,3.240218,0.0,0.02191814,2578.25,0.14024831354618073,0.14024831354618073,1.0
2900000,3.2378802,0.0,0.023530746,2895.75,0.034403711557388306,0.034403711557388306,1.0
2910000,3.2366066,0.0,0.024567585,2405.8,0.1977466583251953,0.1977466583251953,1.0
2920000,3.2369301,0.0,0.022740094,2999.0,0.0,0.0,1.0
2930000,3.2382088,0.0,0.024048943,2270.25,0.24293336272239685,0.24293336272239685,1.0
2940000,3.2367811,0.0,0.018930478,2017.0,-0.23870110511779785,-0.23870110511779785,1.0
2950000,3.2374163,0.0,0.023901826,1379.2,0.16145294904708862,0.16145294904708862,1.0
2960000,3.238519,0.0,0.02504236,1483.7142857142858,-0.020183585584163666,-0.020183585584163666,1.0
2970000,3.241893,0.0,0.020774128,2412.8,0.19540001153945924,0.19540001153945924,1.0
2980000,3.2344131,0.0,0.021982515,2999.0,0.0,0.0,1.0
2990000,3.238316,0.0,0.02225099,2935.6666666666665,0.031756699085235596,0.031756699085235596,1.0
3000000,3.2354496,0.0,0.021378938,2999.0,0.0,0.0,1.0
3010000,3.235131,0.0,0.023801573,2428.5,0.15214599370956422,0.15214599370956422,1.0
3020000,3.2363288,0.0,0.023275256,2403.6,0.19845333099365234,0.19845333099365234,1.0
3030000,3.2388027,0.0,0.026775783,2309.4,0.2299745798110962,0.2299745798110962,1.0
3040000,3.2380524,0.0,0.023330687,1799.5,0.3997984975576401,0.3997984975576401,1.0
3050000,3.2385492,0.0,0.027351515,2046.5,0.3809999108314514,0.3809999108314514,1.0
3060000,3.2406776,0.0,0.02628504,1498.142857142857,0.5002562403678894,0.5002562403678894,1.0
3070000,3.237891,0.0,0.030759694,1344.857142857143,0.551352322101593,0.551352322101593,1.0
3080000,3.234894,0.0,0.032010302,1576.076923076923,0.3764469197818211,0.3764469197818211,1.0
3090000,3.224367,0.0,0.046584144,None,0.5044657502855573,0.5044657502855573,1.0
3100000,3.2349157,0.0,0.020086557,2999.0,0.0,0.0,1.0
3110000,3.2370002,0.0,0.021288238,2568.25,0.1435317099094391,0.1435317099094391,1.0
3120000,3.233331,0.0,0.04593825,812.0,0.6769282604966845,0.6769282604966845,1.0
3130000,3.2357287,0.0,0.033261623,1972.25,0.45639214913050336,0.45639214913050336,1.0
3140000,3.2334142,0.0,0.041250505,1176.3333333333333,0.54681276679039,0.54681276679039,1.0
3150000,3.2342598,0.0,0.020839998,2352.8,0.07903450727462769,0.07903450727462769,1.0
3160000,3.2364957,0.0,0.037009776,2021.0,0.3984985450903575,0.3984985450903575,1.0
