Steps,Policy/Entropy,Environment/Lesson,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
4770000,3.2377996,0.0,196.0,0.018941004,0.4752747118473053,0.4752747118473053,1.0
4780000,3.237191,0.0,2692.0,0.019519078,0.326749324798584,0.326749324798584,1.0
4790000,3.23909,0.0,3067.0,0.019166302,0.23298728466033936,0.23298728466033936,1.0
4800000,3.237329,0.0,3999.0,0.018913228,0.0,0.0,1.0
4810000,3.237732,0.0,2420.5,0.018891182,0.3946797549724579,0.3946797549724579,1.0
4820000,3.2384675,0.0,3366.75,0.019164978,0.21071505546569824,0.21071505546569824,1.0
4830000,3.236561,0.0,2671.4285714285716,0.020340327,0.3318942444665091,0.3318942444665091,1.0
4840000,3.2386675,0.0,665.0,0.018885246,0.4168018102645874,0.4168018102645874,1.0
4850000,3.2356427,0.0,3273.5,0.019562725,0.18140023946762085,0.18140023946762085,1.0
4860000,3.2367494,0.0,3653.75,0.019181497,0.08628688752651215,0.08628688752651215,1.0
4870000,3.2358196,0.0,2844.0,0.018797096,-0.06380903720855713,-0.06380903720855713,1.0
4880000,3.2379963,0.0,3999.0,0.018817477,0.0,0.0,1.0
4890000,3.23661,0.0,3999.0,0.019396486,0.0,0.0,1.0
4900000,3.2369735,0.0,3199.25,0.020147992,0.19987830519676208,0.19987830519676208,1.0
4910000,3.2343795,0.0,2337.6,0.019255584,0.41528708934783937,0.41528708934783937,1.0
4920000,3.2392483,0.0,1680.0,0.018835848,-0.07786250114440918,-0.07786250114440918,1.0
4930000,3.234723,0.0,3999.0,0.018506404,0.0,0.0,1.0
4940000,3.2354882,0.0,3999.0,0.018814543,0.0,0.0,1.0
4950000,3.237053,0.0,3999.0,0.01884092,0.0,0.0,1.0
4960000,3.235499,0.0,3007.0,0.019507883,0.3307150602340698,0.3307150602340698,1.0
4970000,3.2371855,0.0,2230.0,0.019521685,0.33169181644916534,0.33169181644916534,1.0
4980000,3.2357972,0.0,3999.0,0.018983576,0.0,0.0,1.0
4990000,3.2321038,0.0,3595.6666666666665,0.018822651,0.1008301575978597,0.1008301575978597,1.0
5000000,3.2373965,0.0,3300.6,0.019197036,0.1745340943336487,0.1745340943336487,1.0
5010000,3.237694,0.0,3092.6666666666665,0.019346518,0.22658111651738486,0.22658111651738486,1.0
5020000,3.2402475,0.0,3999.0,0.018721145,0.0,0.0,1.0
5030000,3.238166,0.0,3999.0,0.01890396,0.0,0.0,1.0
5040000,3.2355134,0.0,3085.1666666666665,0.019222142,0.12235641479492188,0.12235641479492188,1.0
5050000,3.2373066,0.0,2112.0,0.018786361,-0.01885022719701131,-0.01885022719701131,1.0
5060000,3.235747,0.0,3999.0,0.018874444,0.0,0.0,1.0
5070000,3.23543,0.0,3764.8,0.01886041,0.058557772636413576,0.058557772636413576,1.0
5080000,3.237874,0.0,3999.0,0.019034397,0.0,0.0,1.0
5090000,3.238478,0.0,None,0.018963391,0.0,0.0,1.0
5100000,3.2357986,0.0,3999.0,0.01906743,0.0,0.0,1.0
5110000,3.235376,0.0,3884.5,0.0192959,0.024522721767425537,0.024522721767425537,1.0
5120000,3.2372744,0.0,615.0,0.0188864,0.8460019826889038,0.8460019826889038,1.0
5130000,3.233151,0.0,2864.9166666666665,0.01887557,0.1894015669822693,0.1894015669822693,1.0
5140000,3.2341275,0.0,None,0.017080514,0.3229133061000279,0.3229133061000279,1.0
5150000,3.227866,0.0,635.0,0.01809874,0.5476716160774231,0.5476716160774231,1.0
5160000,3.2337577,0.0,None,0.016910251,None,None,1.0
5170000,3.230648,0.0,3999.0,0.016743183,0.0,0.0,1.0
5180000,3.2280946,0.0,2736.5,0.017258149,0.3156081239382426,0.3156081239382426,1.0
5190000,3.2298307,0.0,2542.2,0.017482627,0.364209508895874,0.364209508895874,1.0
5200000,3.2323887,0.0,3999.0,0.016620444,0.0,0.0,1.0
5210000,3.2294765,0.0,3611.25,0.016776945,0.12921820084253946,0.12921820084253946,1.0
5220000,3.2304275,0.0,3999.0,0.017082484,0.0,0.0,1.0
5230000,3.2278967,0.0,1751.75,0.018284736,0.4494533896446228,0.4494533896446228,1.0
5240000,3.229176,0.0,3404.0,0.017197834,0.1983796755472819,0.1983796755472819,1.0
5250000,3.2278037,0.0,3112.0,0.01747831,0.22168354193369547,0.22168354193369547,1.0
